layer,head,flat_idx,emotion,f1_drop,baseline_f1
2,11,35,anger,-0.003139832055494729,0.5180722891566265
2,11,35,annoyance,0.006049367704280162,0.45136186770428016
2,11,35,approval,-0.01342665615141958,0.5678233438485805
2,11,35,caring,0.0,0.55
2,11,35,confusion,0.0,0.5223880597014925
2,11,35,curiosity,-0.007117437722420017,0.7046263345195729
2,11,35,desire,0.0,0.6388888888888888
2,11,35,disappointment,-0.003556771545827675,0.3023255813953488
2,11,35,disapproval,-0.005389002249777564,0.5072463768115942
2,11,35,disgust,0.0,0.5585585585585585
2,11,35,embarrassment,0.0,0.32
2,11,35,excitement,0.0,0.45
2,11,35,fear,0.0,0.6511627906976745
2,11,35,gratitude,0.0,0.9326145552560647
2,11,35,joy,0.0,0.6666666666666666
2,11,35,love,-0.018026519550909725,0.8083623693379791
2,11,35,optimism,-0.004971751412429337,0.56
2,11,35,realization,0.012987012987012991,0.2857142857142857
2,11,35,remorse,0.0,0.6470588235294118
2,11,35,sadness,0.014598540145985384,0.583941605839416
2,11,35,surprise,0.0,0.5714285714285714
3,0,36,admiration,0.006183216571309047,0.7476280834914611
3,0,36,amusement,0.006968641114982632,0.8362369337979094
3,0,36,anger,0.005877167205406986,0.5180722891566265
3,0,36,annoyance,0.0034854198278322923,0.45136186770428016
3,0,36,approval,0.011189039641460674,0.5678233438485805
3,0,36,caring,-0.009322033898304993,0.55
3,0,36,confusion,-0.0070237050043898686,0.5223880597014925
3,0,36,curiosity,0.0095908735266651,0.7046263345195729
3,0,36,desire,0.0,0.6388888888888888
3,0,36,disappointment,-0.023255813953488413,0.3023255813953488
3,0,36,disapproval,-0.02898550724637683,0.5072463768115942
3,0,36,disgust,0.0,0.5585585585585585
3,0,36,embarrassment,-0.06461538461538463,0.32
3,0,36,excitement,0.0,0.45
3,0,36,fear,0.048753152143457545,0.6511627906976745
3,0,36,gratitude,0.0028848255263349554,0.9326145552560647
3,0,36,joy,-0.004065040650406582,0.6666666666666666
3,0,36,love,0.002806813782423534,0.8083623693379791
3,0,36,optimism,-0.011428571428571344,0.56
3,0,36,realization,0.03116883116883118,0.2857142857142857
3,0,36,remorse,0.0,0.6470588235294118
3,0,36,sadness,-0.014598540145985495,0.583941605839416
3,0,36,surprise,0.015037593984962405,0.5714285714285714
3,1,37,admiration,0.0023809352024877217,0.7476280834914611
3,1,37,amusement,0.0,0.8362369337979094
3,1,37,anger,0.0,0.5180722891566265
3,1,37,annoyance,-0.004236587894175414,0.45136186770428016
3,1,37,approval,0.00909318511842172,0.5678233438485805
3,1,37,caring,-0.004621848739495782,0.55
3,1,37,confusion,0.0,0.5223880597014925
3,1,37,curiosity,-0.004593523636455488,0.7046263345195729
3,1,37,desire,0.0,0.6388888888888888
3,1,37,disappointment,-0.003556771545827675,0.3023255813953488
3,1,37,disapproval,-0.01449275362318836,0.5072463768115942
3,1,37,disgust,0.0,0.5585585585585585
3,1,37,embarrassment,0.0,0.32
3,1,37,excitement,0.0,0.45
3,1,37,fear,0.0,0.6511627906976745
3,1,37,gratitude,0.0,0.9326145552560647
3,1,37,joy,-0.004065040650406582,0.6666666666666666
3,1,37,love,-0.0056727183813191084,0.8083623693379791
3,1,37,optimism,0.0,0.56
3,1,37,realization,-0.01785714285714285,0.2857142857142857
3,1,37,remorse,0.0,0.6470588235294118
3,1,37,sadness,0.006163828061638288,0.583941605839416
3,1,37,surprise,-0.010660980810234588,0.5714285714285714
3,2,38,admiration,0.004770940634318266,0.7476280834914611
3,2,38,amusement,0.0,0.8362369337979094
3,2,38,anger,0.0,0.5180722891566265
3,2,38,annoyance,0.012146181429770364,0.45136186770428016
3,2,38,approval,0.012618296529968487,0.5678233438485805
3,2,38,caring,0.0,0.55
3,2,38,confusion,0.0,0.5223880597014925
3,2,38,curiosity,0.002117373946096235,0.7046263345195729
3,2,38,desire,0.0,0.6388888888888888
3,2,38,disappointment,0.0,0.3023255813953488
3,2,38,disapproval,-0.019829435462774048,0.5072463768115942
3,2,38,disgust,0.0,0.5585585585585585
3,2,38,embarrassment,0.0,0.32
3,2,38,excitement,0.0,0.45
3,2,38,fear,0.0,0.6511627906976745
3,2,38,gratitude,0.0,0.9326145552560647
3,2,38,joy,0.0,0.6666666666666666
3,2,38,love,-0.0056727183813191084,0.8083623693379791
3,2,38,optimism,-0.009832402234636772,0.56
3,2,38,realization,-0.01785714285714285,0.2857142857142857
3,2,38,remorse,0.0,0.6470588235294118
3,2,38,sadness,-0.005986451714540819,0.583941605839416
3,2,38,surprise,0.004264392324093813,0.5714285714285714
3,3,39,admiration,0.0,0.7476280834914611
3,3,39,amusement,0.004069101630077232,0.8362369337979094
3,3,39,anger,0.0,0.5180722891566265
3,3,39,annoyance,0.006049367704280162,0.45136186770428016
3,3,39,approval,0.010861318532124797,0.5678233438485805
3,3,39,caring,-0.019105691056910512,0.55
3,3,39,confusion,-0.010945273631840835,0.5223880597014925
3,3,39,curiosity,-0.007117437722420017,0.7046263345195729
3,3,39,desire,0.0,0.6388888888888888
3,3,39,disappointment,0.0,0.3023255813953488
3,3,39,disapproval,-0.016738863040804297,0.5072463768115942
3,3,39,disgust,0.004987129987129912,0.5585585585585585
3,3,39,embarrassment,0.0,0.32
3,3,39,excitement,-0.0056962025316455445,0.45
3,3,39,fear,0.015868673050615678,0.6511627906976745
3,3,39,gratitude,-0.002869315711677145,0.9326145552560647
3,3,39,joy,0.0,0.6666666666666666
3,3,39,love,-0.013937282229965153,0.8083623693379791
3,3,39,optimism,0.0013407821229051153,0.56
3,3,39,realization,0.0,0.2857142857142857
3,3,39,remorse,0.0,0.6470588235294118
3,3,39,sadness,0.020978642876453013,0.583941605839416
3,3,39,surprise,0.004264392324093813,0.5714285714285714
3,4,40,admiration,0.001415962279339933,0.7476280834914611
3,4,40,amusement,0.0029036004645760505,0.8362369337979094
3,4,40,anger,0.0,0.5180722891566265
3,4,40,annoyance,0.0,0.45136186770428016
3,4,40,approval,0.004532204608074131,0.5678233438485805
3,4,40,caring,0.0,0.55
3,4,40,confusion,0.0,0.5223880597014925
3,4,40,curiosity,0.002117373946096235,0.7046263345195729
3,4,40,desire,0.0,0.6388888888888888
3,4,40,disappointment,-0.003556771545827675,0.3023255813953488
3,4,40,disapproval,-0.01449275362318836,0.5072463768115942
3,4,40,disgust,0.004987129987129912,0.5585585585585585
3,4,40,embarrassment,0.0,0.32
3,4,40,excitement,0.005555555555555591,0.45
3,4,40,fear,0.0,0.6511627906976745
3,4,40,gratitude,0.0,0.9326145552560647
3,4,40,joy,0.0,0.6666666666666666
3,4,40,love,0.0041665651421749494,0.8083623693379791
3,4,40,optimism,-0.004971751412429337,0.56
3,4,40,realization,-0.0025740025740025874,0.2857142857142857
3,4,40,remorse,-0.019607843137254832,0.6470588235294118
3,4,40,sadness,-0.0102612927113086,0.583941605839416
3,4,40,surprise,0.0,0.5714285714285714
3,5,41,admiration,-0.0023719165085388516,0.7476280834914611
3,5,41,amusement,0.006968641114982632,0.8362369337979094
3,5,41,anger,0.0,0.5180722891566265
3,5,41,annoyance,-0.001763132295719838,0.45136186770428016
3,5,41,approval,0.007313789708453089,0.5678233438485805
3,5,41,caring,-0.011983471074380136,0.55
3,5,41,confusion,-0.010945273631840835,0.5223880597014925
3,5,41,curiosity,-0.0025165226232842786,0.7046263345195729
3,5,41,desire,0.0,0.6388888888888888
3,5,41,disappointment,0.0,0.3023255813953488
3,5,41,disapproval,-0.003702528297894858,0.5072463768115942
3,5,41,disgust,0.0,0.5585585585585585
3,5,41,embarrassment,0.0,0.32
3,5,41,excitement,-0.0056962025316455445,0.45
3,5,41,fear,0.007484629778134244,0.6511627906976745
3,5,41,gratitude,-0.0003613160576081409,0.9326145552560647
3,5,41,joy,0.008130081300812941,0.6666666666666666
3,5,41,love,0.0013448254783300362,0.8083623693379791
3,5,41,optimism,0.017627118644067852,0.56
3,5,41,realization,-0.015170670037926715,0.2857142857142857
3,5,41,remorse,0.0,0.6470588235294118
3,5,41,sadness,0.010412194074710168,0.583941605839416
3,5,41,surprise,0.004264392324093813,0.5714285714285714
3,6,42,admiration,0.006183216571309047,0.7476280834914611
3,6,42,amusement,0.004069101630077232,0.8362369337979094
3,6,42,anger,0.0,0.5180722891566265
3,6,42,annoyance,0.0017494646035049466,0.45136186770428016
3,6,42,approval,0.006309148264984299,0.5678233438485805
3,6,42,caring,-0.014516129032258074,0.55
3,6,42,confusion,-0.021729587357330993,0.5223880597014925
3,6,42,curiosity,-0.0025165226232842786,0.7046263345195729
3,6,42,desire,0.0,0.6388888888888888
3,6,42,disappointment,0.0,0.3023255813953488
3,6,42,disapproval,-0.021739130434782594,0.5072463768115942
3,6,42,disgust,0.0,0.5585585585585585
3,6,42,embarrassment,0.0,0.32
3,6,42,excitement,0.005555555555555591,0.45
3,6,42,fear,0.0,0.6511627906976745
3,6,42,gratitude,0.0028848255263349554,0.9326145552560647
3,6,42,joy,0.0,0.6666666666666666
3,6,42,love,-0.005430734110296709,0.8083623693379791
3,6,42,optimism,0.0031818181818182856,0.56
3,6,42,realization,0.0,0.2857142857142857
3,6,42,remorse,0.0,0.6470588235294118
3,6,42,sadness,0.01872421453506823,0.583941605839416
3,6,42,surprise,0.0,0.5714285714285714
3,7,43,admiration,-0.0023719165085388516,0.7476280834914611
3,7,43,amusement,0.0,0.8362369337979094
3,7,43,anger,0.0,0.5180722891566265
3,7,43,annoyance,0.0,0.45136186770428016
3,7,43,approval,0.010131036156272755,0.5678233438485805
3,7,43,caring,0.0,0.55
3,7,43,confusion,-0.021729587357330993,0.5223880597014925
3,7,43,curiosity,0.002117373946096235,0.7046263345195729
3,7,43,desire,0.0,0.6388888888888888
3,7,43,disappointment,0.0,0.3023255813953488
3,7,43,disapproval,-0.019829435462774048,0.5072463768115942
3,7,43,disgust,0.0,0.5585585585585585
3,7,43,embarrassment,-0.06461538461538463,0.32
3,7,43,excitement,0.005555555555555591,0.45
3,7,43,fear,0.015868673050615678,0.6511627906976745
3,7,43,gratitude,0.0,0.9326145552560647
3,7,43,joy,0.0,0.6666666666666666
3,7,43,love,-0.004137630662020886,0.8083623693379791
3,7,43,optimism,0.0,0.56
3,7,43,realization,-0.0025740025740025874,0.2857142857142857
3,7,43,remorse,-0.019607843137254832,0.6470588235294118
3,7,43,sadness,0.0,0.583941605839416
3,7,43,surprise,-0.006349206349206327,0.5714285714285714
3,8,44,admiration,0.0023809352024877217,0.7476280834914611
3,8,44,amusement,0.0029036004645760505,0.8362369337979094
3,8,44,anger,0.0,0.5180722891566265
3,8,44,annoyance,0.013861867704280162,0.45136186770428016
3,8,44,approval,0.018302577075417492,0.5678233438485805
3,8,44,caring,-0.004621848739495782,0.55
3,8,44,confusion,0.0,0.5223880597014925
3,8,44,curiosity,0.004979691410032294,0.7046263345195729
3,8,44,desire,0.0,0.6388888888888888
3,8,44,disappointment,0.0,0.3023255813953488
3,8,44,disapproval,-0.01100179837088755,0.5072463768115942
3,8,44,disgust,-0.012870012870012881,0.5585585585585585
3,8,44,embarrassment,0.0,0.32
3,8,44,excitement,0.0,0.45
3,8,44,fear,0.015868673050615678,0.6511627906976745
3,8,44,gratitude,0.0,0.9326145552560647
3,8,44,joy,0.012121212121212088,0.6666666666666666
3,8,44,love,-0.0056727183813191084,0.8083623693379791
3,8,44,optimism,-0.004971751412429337,0.56
3,8,44,realization,0.0,0.2857142857142857
3,8,44,remorse,0.0,0.6470588235294118
3,8,44,sadness,0.010412194074710168,0.583941605839416
3,8,44,surprise,-0.010660980810234588,0.5714285714285714
3,9,45,admiration,0.005203841067218717,0.7476280834914611
3,9,45,amusement,0.006968641114982632,0.8362369337979094
3,9,45,anger,0.0,0.5180722891566265
3,9,45,annoyance,0.013861867704280162,0.45136186770428016
3,9,45,approval,0.011912800717590044,0.5678233438485805
3,9,45,caring,-0.011983471074380136,0.55
3,9,45,confusion,0.0,0.5223880597014925
3,9,45,curiosity,0.0024986749451048063,0.7046263345195729
3,9,45,desire,0.0,0.6388888888888888
3,9,45,disappointment,0.0,0.3023255813953488
3,9,45,disapproval,-0.009117259552042123,0.5072463768115942
3,9,45,disgust,0.004987129987129912,0.5585585585585585
3,9,45,embarrassment,0.012307692307692297,0.32
3,9,45,excitement,-0.0056962025316455445,0.45
3,9,45,fear,0.015868673050615678,0.6511627906976745
3,9,45,gratitude,0.0028848255263349554,0.9326145552560647
3,9,45,joy,-0.004065040650406582,0.6666666666666666
3,9,45,love,-0.002826441850832029,0.8083623693379791
3,9,45,optimism,0.009438202247191052,0.56
3,9,45,realization,-0.0025740025740025874,0.2857142857142857
3,9,45,remorse,0.0,0.6470588235294118
3,9,45,sadness,-0.0102612927113086,0.583941605839416
3,9,45,surprise,0.004264392324093813,0.5714285714285714
3,10,46,admiration,-0.0014213461663334925,0.7476280834914611
3,10,46,amusement,0.0,0.8362369337979094
3,10,46,anger,0.0027348658437430506,0.5180722891566265
3,10,46,annoyance,0.013861867704280162,0.45136186770428016
3,10,46,approval,-0.004503700176576753,0.5678233438485805
3,10,46,caring,-0.004621848739495782,0.55
3,10,46,confusion,0.003869541182974001,0.5223880597014925
3,10,46,curiosity,0.0,0.7046263345195729
3,10,46,desire,0.0,0.6388888888888888
3,10,46,disappointment,0.0,0.3023255813953488
3,10,46,disapproval,-0.01605111422783234,0.5072463768115942
3,10,46,disgust,-0.012870012870012881,0.5585585585585585
3,10,46,embarrassment,0.0,0.32
3,10,46,excitement,0.0,0.45
3,10,46,fear,0.0,0.6511627906976745
3,10,46,gratitude,0.0,0.9326145552560647
3,10,46,joy,0.004089979550102263,0.6666666666666666
3,10,46,love,0.0013448254783300362,0.8083623693379791
3,10,46,optimism,0.011428571428571455,0.56
3,10,46,realization,0.015444015444015413,0.2857142857142857
3,10,46,remorse,0.0,0.6470588235294118
3,10,46,sadness,-0.004293688278231067,0.583941605839416
3,10,46,surprise,0.0,0.5714285714285714
3,11,47,admiration,-0.003795066413662229,0.7476280834914611
3,11,47,amusement,0.004069101630077232,0.8362369337979094
3,11,47,anger,-0.006317954745812537,0.5180722891566265
3,11,47,annoyance,0.0025429700664849064,0.45136186770428016
3,11,47,approval,0.003720779746016367,0.5678233438485805
3,11,47,caring,0.0,0.55
3,11,47,confusion,0.011109864212770715,0.5223880597014925
3,11,47,curiosity,-0.01818068302428677,0.7046263345195729
3,11,47,desire,0.0,0.6388888888888888
3,11,47,disappointment,-0.003556771545827675,0.3023255813953488
3,11,47,disapproval,-0.018301068443880242,0.5072463768115942
3,11,47,disgust,0.0,0.5585585585585585
3,11,47,embarrassment,0.0,0.32
3,11,47,excitement,0.005555555555555591,0.45
3,11,47,fear,0.0,0.6511627906976745
3,11,47,gratitude,0.0,0.9326145552560647
3,11,47,joy,0.012121212121212088,0.6666666666666666
3,11,47,love,-0.0056727183813191084,0.8083623693379791
3,11,47,optimism,-0.004971751412429337,0.56
3,11,47,realization,-0.01785714285714285,0.2857142857142857
3,11,47,remorse,0.0,0.6470588235294118
3,11,47,sadness,-0.004293688278231067,0.583941605839416
3,11,47,surprise,0.004264392324093813,0.5714285714285714
4,0,48,admiration,0.001415962279339933,0.7476280834914611
4,0,48,amusement,0.0,0.8362369337979094
4,0,48,anger,0.005572289156626553,0.5180722891566265
4,0,48,annoyance,0.027832455939574285,0.45136186770428016
4,0,48,approval,-0.0008667519980648519,0.5678233438485805
4,0,48,caring,0.015517241379310431,0.55
4,0,48,confusion,-0.021729587357330993,0.5223880597014925
4,0,48,curiosity,-0.009154584208342254,0.7046263345195729
4,0,48,desire,0.0,0.6388888888888888
4,0,48,disappointment,-0.01228116017768488,0.3023255813953488
4,0,48,disapproval,-0.003702528297894858,0.5072463768115942
4,0,48,disgust,0.004987129987129912,0.5585585585585585
4,0,48,embarrassment,0.07,0.32
4,0,48,excitement,-0.013414634146341475,0.45
4,0,48,fear,0.023255813953488413,0.6511627906976745
4,0,48,gratitude,0.0028848255263349554,0.9326145552560647
4,0,48,joy,0.004016064257028051,0.6666666666666666
4,0,48,love,-0.0056727183813191084,0.8083623693379791
4,0,48,optimism,-0.01471264367816083,0.56
4,0,48,realization,0.012987012987012991,0.2857142857142857
4,0,48,remorse,0.0,0.6470588235294118
4,0,48,sadness,0.016777426734938428,0.583941605839416
4,0,48,surprise,0.008465608465608399,0.5714285714285714
4,1,49,admiration,0.0023809352024877217,0.7476280834914611
4,1,49,amusement,0.0,0.8362369337979094
4,1,49,anger,0.0,0.5180722891566265
4,1,49,annoyance,0.0,0.45136186770428016
4,1,49,approval,-0.0009266561514195137,0.5678233438485805
4,1,49,caring,-0.011983471074380136,0.55
4,1,49,confusion,0.0,0.5223880597014925
4,1,49,curiosity,-0.0025165226232842786,0.7046263345195729
4,1,49,desire,0.0,0.6388888888888888
4,1,49,disappointment,0.0034750066827051174,0.3023255813953488
4,1,49,disapproval,-0.00557413600891854,0.5072463768115942
4,1,49,disgust,0.0,0.5585585585585585
4,1,49,embarrassment,-0.05037037037037034,0.32
4,1,49,excitement,-0.0056962025316455445,0.45
4,1,49,fear,0.015868673050615678,0.6511627906976745
4,1,49,gratitude,0.0,0.9326145552560647
4,1,49,joy,-0.004065040650406582,0.6666666666666666
4,1,49,love,-0.002826441850832029,0.8083623693379791
4,1,49,optimism,-0.003218390804597626,0.56
4,1,49,realization,0.0,0.2857142857142857
4,1,49,remorse,0.0,0.6470588235294118
4,1,49,sadness,0.004231460911879759,0.583941605839416
4,1,49,surprise,0.0,0.5714285714285714
4,2,50,admiration,0.0,0.7476280834914611
4,2,50,amusement,0.005251018304951671,0.8362369337979094
4,2,50,anger,0.0,0.5180722891566265
4,2,50,annoyance,0.0,0.45136186770428016
4,2,50,approval,0.00909318511842172,0.5678233438485805
4,2,50,caring,0.0,0.55
4,2,50,confusion,0.0,0.5223880597014925
4,2,50,curiosity,-0.007117437722420017,0.7046263345195729
4,2,50,desire,0.0,0.6388888888888888
4,2,50,disappointment,0.0,0.3023255813953488
4,2,50,disapproval,-0.02366271409749665,0.5072463768115942
4,2,50,disgust,0.0,0.5585585585585585
4,2,50,embarrassment,0.0,0.32
4,2,50,excitement,0.0,0.45
4,2,50,fear,0.0,0.6511627906976745
4,2,50,gratitude,0.0,0.9326145552560647
4,2,50,joy,0.0,0.6666666666666666
4,2,50,love,0.0,0.8083623693379791
4,2,50,optimism,-0.004971751412429337,0.56
4,2,50,realization,0.015444015444015413,0.2857142857142857
4,2,50,remorse,-0.03865546218487392,0.6470588235294118
4,2,50,sadness,-0.0102612927113086,0.583941605839416
4,2,50,surprise,-0.010660980810234588,0.5714285714285714
4,3,51,admiration,-0.0009541471323574191,0.7476280834914611
4,3,51,amusement,0.0,0.8362369337979094
4,3,51,anger,0.005877167205406986,0.5180722891566265
4,3,51,annoyance,0.0034854198278322923,0.45136186770428016
4,3,51,approval,0.011189039641460674,0.5678233438485805
4,3,51,caring,0.0,0.55
4,3,51,confusion,-0.0070237050043898686,0.5223880597014925
4,3,51,curiosity,0.009285832727458199,0.7046263345195729
4,3,51,desire,0.0,0.6388888888888888
4,3,51,disappointment,0.0,0.3023255813953488
4,3,51,disapproval,-0.01260921885627575,0.5072463768115942
4,3,51,disgust,0.0,0.5585585585585585
4,3,51,embarrassment,0.0,0.32
4,3,51,excitement,-0.0056962025316455445,0.45
4,3,51,fear,0.0,0.6511627906976745
4,3,51,gratitude,0.0,0.9326145552560647
4,3,51,joy,-0.008179959100204526,0.6666666666666666
4,3,51,love,0.002806813782423534,0.8083623693379791
4,3,51,optimism,-0.003218390804597626,0.56
4,3,51,realization,-0.0051948051948051965,0.2857142857142857
4,3,51,remorse,-0.019607843137254832,0.6470588235294118
4,3,51,sadness,-0.005986451714540819,0.583941605839416
4,3,51,surprise,0.004264392324093813,0.5714285714285714
4,4,52,admiration,0.00379506641366234,0.7476280834914611
4,4,52,amusement,0.004069101630077232,0.8362369337979094
4,4,52,anger,0.0,0.5180722891566265
4,4,52,annoyance,0.012146181429770364,0.45136186770428016
4,4,52,approval,-0.003605227579990933,0.5678233438485805
4,4,52,caring,-0.004621848739495782,0.55
4,4,52,confusion,0.003869541182974001,0.5223880597014925
4,4,52,curiosity,0.00040098240689689923,0.7046263345195729
4,4,52,desire,0.0,0.6388888888888888
4,4,52,disappointment,0.0,0.3023255813953488
4,4,52,disapproval,0.0,0.5072463768115942
4,4,52,disgust,0.0,0.5585585585585585
4,4,52,embarrassment,-0.06461538461538463,0.32
4,4,52,excitement,0.0,0.45
4,4,52,fear,0.015868673050615678,0.6511627906976745
4,4,52,gratitude,0.0028848255263349554,0.9326145552560647
4,4,52,joy,0.0,0.6666666666666666
4,4,52,love,0.002806813782423534,0.8083623693379791
4,4,52,optimism,0.009438202247191052,0.56
4,4,52,realization,0.03116883116883118,0.2857142857142857
4,4,52,remorse,0.0,0.6470588235294118
4,4,52,sadness,0.0,0.583941605839416
4,4,52,surprise,-0.010660980810234588,0.5714285714285714
4,5,53,admiration,0.0023809352024877217,0.7476280834914611
4,5,53,amusement,0.004069101630077232,0.8362369337979094
4,5,53,anger,-0.003139832055494729,0.5180722891566265
4,5,53,annoyance,0.004303044174868376,0.45136186770428016
4,5,53,approval,0.006533021267935313,0.5678233438485805
4,5,53,caring,0.00454545454545463,0.55
4,5,53,confusion,-0.021729587357330993,0.5223880597014925
4,5,53,curiosity,-0.014234875444839923,0.7046263345195729
4,5,53,desire,0.0,0.6388888888888888
4,5,53,disappointment,-0.003556771545827675,0.3023255813953488
4,5,53,disapproval,-0.018301068443880242,0.5072463768115942
4,5,53,disgust,0.004987129987129912,0.5585585585585585
4,5,53,embarrassment,0.012307692307692297,0.32
4,5,53,excitement,0.005555555555555591,0.45
4,5,53,fear,0.015868673050615678,0.6511627906976745
4,5,53,gratitude,0.0,0.9326145552560647
4,5,53,joy,-0.004065040650406582,0.6666666666666666
4,5,53,love,-0.004137630662020886,0.8083623693379791
4,5,53,optimism,0.006327683615819257,0.56
4,5,53,realization,0.0,0.2857142857142857
4,5,53,remorse,-0.019607843137254832,0.6470588235294118
4,5,53,sadness,-0.0102612927113086,0.583941605839416
4,5,53,surprise,0.004264392324093813,0.5714285714285714
4,6,54,admiration,-0.003329770914669128,0.7476280834914611
4,6,54,amusement,0.0,0.8362369337979094
4,6,54,anger,0.0,0.5180722891566265
4,6,54,annoyance,0.013861867704280162,0.45136186770428016
4,6,54,approval,0.013683216460045444,0.5678233438485805
4,6,54,caring,-0.004621848739495782,0.55
4,6,54,confusion,0.003869541182974001,0.5223880597014925
4,6,54,curiosity,-0.013683524635356714,0.7046263345195729
4,6,54,desire,0.0,0.6388888888888888
4,6,54,disappointment,0.019972640218878235,0.3023255813953488
4,6,54,disapproval,-0.003702528297894858,0.5072463768115942
4,6,54,disgust,0.0,0.5585585585585585
4,6,54,embarrassment,0.0,0.32
4,6,54,excitement,0.0,0.45
4,6,54,fear,-0.007660738714090232,0.6511627906976745
4,6,54,gratitude,0.0,0.9326145552560647
4,6,54,joy,0.004016064257028051,0.6666666666666666
4,6,54,love,-0.009819448843839118,0.8083623693379791
4,6,54,optimism,-0.008181818181818179,0.56
4,6,54,realization,-0.0051948051948051965,0.2857142857142857
4,6,54,remorse,0.0,0.6470588235294118
4,6,54,sadness,0.020978642876453013,0.583941605839416
4,6,54,surprise,0.0,0.5714285714285714
4,7,55,admiration,-0.0028481069847293705,0.7476280834914611
4,7,55,amusement,0.004069101630077232,0.8362369337979094
4,7,55,anger,0.0,0.5180722891566265
4,7,55,annoyance,0.027832455939574285,0.45136186770428016
4,7,55,approval,0.005523024359762596,0.5678233438485805
4,7,55,caring,0.01666666666666672,0.55
4,7,55,confusion,-0.003159385553981986,0.5223880597014925
4,7,55,curiosity,0.002117373946096235,0.7046263345195729
4,7,55,desire,0.0,0.6388888888888888
4,7,55,disappointment,-0.015856236786469358,0.3023255813953488
4,7,55,disapproval,-0.005389002249777564,0.5072463768115942
4,7,55,disgust,0.004987129987129912,0.5585585585585585
4,7,55,embarrassment,0.012307692307692297,0.32
4,7,55,excitement,-0.0056962025316455445,0.45
4,7,55,fear,0.00830564784053156,0.6511627906976745
4,7,55,gratitude,-0.002520579879070395,0.9326145552560647
4,7,55,joy,-0.004065040650406582,0.6666666666666666
4,7,55,love,0.0,0.8083623693379791
4,7,55,optimism,0.008275862068965578,0.56
4,7,55,realization,0.0025284450063211006,0.2857142857142857
4,7,55,remorse,0.0,0.6470588235294118
4,7,55,sadness,-0.008650986753176548,0.583941605839416
4,7,55,surprise,-0.0021008403361344463,0.5714285714285714
4,8,56,admiration,0.002826571204126549,0.7476280834914611
4,8,56,amusement,0.0,0.8362369337979094
4,8,56,anger,0.0,0.5180722891566265
4,8,56,annoyance,0.0,0.45136186770428016
4,8,56,approval,-0.00995443392919726,0.5678233438485805
4,8,56,caring,0.007627118644067843,0.55
4,8,56,confusion,0.0,0.5223880597014925
4,8,56,curiosity,-0.011163139164637625,0.7046263345195729
4,8,56,desire,-0.008998435054773157,0.6388888888888888
4,8,56,disappointment,0.0,0.3023255813953488
4,8,56,disapproval,0.007246376811594235,0.5072463768115942
4,8,56,disgust,0.0,0.5585585585585585
4,8,56,embarrassment,-0.06461538461538463,0.32
4,8,56,excitement,0.005555555555555591,0.45
4,8,56,fear,0.0,0.6511627906976745
4,8,56,gratitude,0.0,0.9326145552560647
4,8,56,joy,-0.004065040650406582,0.6666666666666666
4,8,56,love,-0.002826441850832029,0.8083623693379791
4,8,56,optimism,-0.004971751412429337,0.56
4,8,56,realization,0.012987012987012991,0.2857142857142857
4,8,56,remorse,0.0,0.6470588235294118
4,8,56,sadness,0.004231460911879759,0.583941605839416
4,8,56,surprise,0.0,0.5714285714285714
4,9,57,admiration,-0.0014213461663334925,0.7476280834914611
4,9,57,amusement,0.0,0.8362369337979094
4,9,57,anger,-0.003139832055494729,0.5180722891566265
4,9,57,annoyance,0.007782101167315203,0.45136186770428016
4,9,57,approval,0.008074916175624502,0.5678233438485805
4,9,57,caring,0.00454545454545463,0.55
4,9,57,confusion,-0.010945273631840835,0.5223880597014925
4,9,57,curiosity,0.00040098240689689923,0.7046263345195729
4,9,57,desire,0.0,0.6388888888888888
4,9,57,disappointment,-0.003556771545827675,0.3023255813953488
4,9,57,disapproval,-0.02898550724637683,0.5072463768115942
4,9,57,disgust,0.0,0.5585585585585585
4,9,57,embarrassment,0.0,0.32
4,9,57,excitement,0.005555555555555591,0.45
4,9,57,fear,0.0,0.6511627906976745
4,9,57,gratitude,0.0,0.9326145552560647
4,9,57,joy,0.012121212121212088,0.6666666666666666
4,9,57,love,-0.013937282229965153,0.8083623693379791
4,9,57,optimism,-0.004971751412429337,0.56
4,9,57,realization,0.0,0.2857142857142857
4,9,57,remorse,0.0,0.6470588235294118
4,9,57,sadness,-0.005986451714540819,0.583941605839416
4,9,57,surprise,0.010822510822510845,0.5714285714285714
4,10,58,admiration,0.0,0.7476280834914611
4,10,58,amusement,0.0029036004645760505,0.8362369337979094
4,10,58,anger,0.0031022292763870363,0.5180722891566265
4,10,58,annoyance,0.007782101167315203,0.45136186770428016
4,10,58,approval,-0.017082316528778008,0.5678233438485805
4,10,58,caring,0.00454545454545463,0.55
4,10,58,confusion,0.0,0.5223880597014925
4,10,58,curiosity,-0.00866037876714043,0.7046263345195729
4,10,58,desire,0.0,0.6388888888888888
4,10,58,disappointment,0.0,0.3023255813953488
4,10,58,disapproval,-0.00557413600891854,0.5072463768115942
4,10,58,disgust,0.004987129987129912,0.5585585585585585
4,10,58,embarrassment,-0.06461538461538463,0.32
4,10,58,excitement,0.005555555555555591,0.45
4,10,58,fear,0.0,0.6511627906976745
4,10,58,gratitude,0.0028848255263349554,0.9326145552560647
4,10,58,joy,0.0,0.6666666666666666
4,10,58,love,0.0,0.8083623693379791
4,10,58,optimism,0.0,0.56
