head,L0H0,L0H1,L0H2,L0H3,L0H4,L0H5,L0H6,L0H7,L0H8,L0H9,L0H10,L0H11,L1H0,L1H1,L1H2,L1H3,L1H4,L1H5,L1H6,L1H7,L1H8,L1H9,L1H10,L1H11,L2H0,L2H1,L2H2,L2H3,L2H4,L2H5,L2H6,L2H7,L2H8,L2H9,L2H10,L2H11,L3H0,L3H1,L3H2,L3H3,L3H4,L3H5,L3H6,L3H7,L3H8,L3H9,L3H10,L3H11,L4H0,L4H1,L4H2,L4H3,L4H4,L4H5,L4H6,L4H7,L4H8,L4H9,L4H10,L4H11,L5H0,L5H1,L5H2,L5H3,L5H4,L5H5,L5H6,L5H7,L5H8,L5H9,L5H10,L5H11,L6H0,L6H1,L6H2,L6H3,L6H4,L6H5,L6H6,L6H7,L6H8,L6H9,L6H10,L6H11,L7H0,L7H1,L7H2,L7H3,L7H4,L7H5,L7H6,L7H7,L7H8,L7H9,L7H10,L7H11,L8H0,L8H1,L8H2,L8H3,L8H4,L8H5,L8H6,L8H7,L8H8,L8H9,L8H10,L8H11,L9H0,L9H1,L9H2,L9H3,L9H4,L9H5,L9H6,L9H7,L9H8,L9H9,L9H10,L9H11,L10H0,L10H1,L10H2,L10H3,L10H4,L10H5,L10H6,L10H7,L10H8,L10H9,L10H10,L10H11,L11H0,L11H1,L11H2,L11H3,L11H4,L11H5,L11H6,L11H7,L11H8,L11H9,L11H10,L11H11
L4H11,0.29278053599568915,0.40401976738498113,0.2972791926452321,0.004524521003035886,0.04555222589935614,0.1685938017046384,-0.13565405705499564,0.1527397896770867,0.10802921731842709,0.3043963305753284,0.18623569589212324,0.6439619439890695,0.39922822719192647,0.32159098956857096,0.021148882338640283,0.39613225080590847,0.33267835960594927,0.3468841706783784,-0.1460252323166625,0.26202954646785276,0.16380285817772078,0.1481250195344322,-0.028434950851179207,0.14266186711435808,0.3757969317003564,0.2425995493925783,0.559140144789907,-0.008193516749822686,0.12314183971331348,0.24768206172412108,0.1077388273863811,0.05081779622113897,0.3077781462881755,0.1566649581477676,0.11481109105843464,0.43554982038530576,0.01329731063205176,0.4040073351629262,0.25555962602002635,0.29619824002885425,0.10943232648243961,0.12498625795581253,0.31117811818642804,0.04901769458057811,0.3427101583659317,0.19182506619603154,0.36291372845058045,0.3522887419113128,0.16729093392509384,0.014992596384688178,0.241492454101562,-0.05999391192810074,0.036596662047865415,0.15300462219223,0.139894740051207,0.17729950111908263,-0.1279248152455108,0.3861072623923912,-0.05201556280533448,1.0,0.3723378890867931,0.12873397929356958,0.14648504693769512,0.044799383778064,0.08250883453987252,0.6995190201316763,0.07688951003524558,0.401327759897978,-0.012985015185789062,0.5628845318312371,0.34367617890181,0.13167993370905115,0.22544237797486394,0.12330589966758006,0.038940200966977354,0.0742616523808102,0.11164734220373192,0.2723795320016678,0.5002840759364116,0.3754203820759258,0.3911381031444069,0.5057008219432451,0.3769405652471326,0.13271417457685172,0.19895986075049873,0.10211310684886421,0.045578646863558774,0.24792716754044683,0.193224629875745,0.3030800236428672,0.28200478036662513,-0.07674646828116696,0.42812427000270975,0.06161087022881668,0.09446109978466703,0.07352369957572819,0.3473821208497656,0.036974382527036755,-0.05651075669557463,0.10897748817544733,0.17723357137747855,0.16980018910520558,0.1235908127702248,0.10899096077463652,0.22476941246540133,0.1813765191352791,0.4131386609431915,0.21909586523017624,0.3726895339287951,0.05291180073040988,0.1642497639388861,-0.08498481612151668,0.12694109060660502,0.2604250197215915,0.07109473571571233,0.32292457107914047,0.19565773589002164,0.006951969933276645,0.23910023744780812,-0.1508298063008885,0.12333406557279024,0.21230902900650783,0.10753515902343182,-0.07078818199370181,0.13718344062224552,-0.015428431316934638,0.16271183683620571,0.03693681090383698,0.23791819390095698,0.21464538348489212,0.1609813874670741,0.019146145453987882,0.20934813849226383,0.2965419876729626,0.14143575426523317,0.1680808351026561,0.15559929492991414,-0.06867180713823938,0.1149560815913236,0.22029448054945483,0.1684972366760669,0.13671590871543435,0.09177263268192454,0.15789168384912455
L5H0,0.48835631092090304,0.341287746079353,0.04473884254042538,-0.263502974876212,-0.25073843104055704,0.40258417813808445,-0.4191309981382453,0.0037836309237418773,0.32127724184568557,-0.005236964023296534,0.31720041611023114,0.4522429845084717,0.4154066038292508,0.20940826625141137,-0.39364456800290104,0.052832902666986564,0.5520483147696097,0.16301337059696408,-0.2547332624540507,0.3468918070913826,-0.1024513563383279,-0.1268378420796804,-0.08902679833522764,0.062464098614706864,0.16884297699331402,0.6477537752325288,0.24570428816791093,-0.13741167428472048,0.18201860358065788,0.37562510938583854,0.26437888979714935,0.2008047056418528,0.32694220394980283,-0.16516245635855983,0.39339910298384473,0.33362184884363455,-0.01673825348993811,-0.012155996672888914,-0.0557801122208606,0.3270239182414115,0.0960842824272035,0.02558561849666179,0.26902166951113,-0.24825518229346355,0.23979465658487042,0.5210296829600021,0.5302631706027069,0.006913430976574361,0.33018765548683165,-0.22787632687515882,0.3465503343686566,-0.08499552792491197,0.02439050622038378,0.27075961627355793,0.03765962746650841,0.29435781172128733,-0.3240016440134535,0.16077024308973847,-0.3475757718628546,0.37233788908679316,1.0,-0.20480385681245733,-0.11557542404957448,-0.19951777865016868,-0.2502773103298508,-0.0002670993358021278,-0.16482604964189057,0.32894787403772713,-0.3218624912623473,0.18452970141772307,0.10391209158605255,0.36007211847452625,-0.1072648186432276,-0.31348394254712825,-0.20464720861127958,-0.05298469604760277,-0.009356778812218792,0.11283393548553536,-0.0541833303823675,0.343100249244551,0.032402691884736004,0.2122419236770192,0.3279859813484868,-0.169898689818029,-0.3965709860252838,-0.4489684747909796,0.1359879056836779,-0.2222742093512184,-0.4088786256816582,0.05340946736147279,-0.12486476012748968,-0.28156074294780903,-0.24372601494728688,-0.3609607231507157,-0.4450728621731572,-0.07438249003150009,-0.17173417231611812,-0.0188075747799146,-0.3639176549923367,-0.22334299293644908,0.33454777377992184,0.09184104969360764,-0.2747507722558084,0.0027457949174103705,0.5289425334365593,0.3046329053481861,-0.0002068963361575344,0.09804971245199877,0.282064581016668,-0.17301702028375493,0.12355810695134416,0.14081848135747035,0.4116451965633956,0.5043850963263744,-0.4020703945265711,0.20906176959964776,0.4720908906263208,0.020618712515546207,0.47139701733529665,-0.3679706192848198,0.5328506589205956,0.37307837382177955,-0.16241232751250317,-0.1855894833947731,0.31483514871016177,-0.35913985707960305,-0.3017873249885595,-0.2000734710728336,0.43208231121312857,0.19475060473564004,0.5190854942574623,-0.47209822829021075,-0.26127103129502816,0.23094788444983022,0.44522519048637466,0.5091977491725665,0.34836809468610735,-0.41912454300910806,-0.03527244936137805,0.033653153420983545,0.4382791036764976,0.3932118621019075,-0.10293617468589591,0.4786433978425431
L5H1,-0.12312632283882664,0.094032092013623,0.03412804517638862,0.9061724163126197,0.8289878047238777,0.16144327760773822,0.7524766569179921,0.23524763810782132,0.15054113249440582,0.07474925309832091,0.11278833250557602,0.15476194037778082,-0.1698278108983143,0.049555252901782386,0.14405906941870597,-0.05436392867798005,0.201177422126321,0.17655366977840853,0.014996790200768653,0.2800232478372708,0.1476734631522096,0.03802674468297347,0.7362995391997845,-0.01167309813993705,0.05722253406848467,0.06018060791702504,0.2871982659018483,0.8380965607619002,0.1624785351884015,0.08369955054237381,0.05201965550216549,0.23689172321027532,0.14670100379161177,0.012129867987550107,-0.6677032839675981,0.21153137676076406,0.6332165016420691,0.04202128996060948,0.0804784050433153,0.2100365307397273,-0.05533029175799563,0.02760318983505582,0.23516005284553937,0.8437768395779622,0.22097826334682955,-0.22794721929339137,0.10747851404585435,-0.06561969972376544,-0.5403064383561978,0.877516629983042,-0.011738824386379267,0.005475379573159785,0.8374934931797258,-0.2124742017102304,0.19527094706965167,-0.1439622315835561,0.8520062258108504,0.09722065110572557,0.8042271811995021,0.12873397929356958,-0.2048038568124573,1.0,0.8461346192740173,0.8169103964924402,0.7952452392725495,0.10691689217390438,0.8427465163464859,0.11685238283282307,0.8500833789861206,0.20488339916232873,0.07720591434622001,0.2213524287128993,0.09450185336601398,0.8504825912926046,0.7919332340819502,0.2287684232313881,0.06608703924267116,0.1958275041791782,0.12993012557331812,-0.6127993835566147,0.10189106992093935,-0.18119721366878364,0.07138586344590071,0.9283926659387463,-0.028053996004144006,0.7098711463828894,0.0040403844064279375,0.019324594574843243,0.8519429218205257,-0.007833638946380271,0.10591427520506895,0.7847853719836544,0.13325573943289593,0.8444061092421812,0.8428810101221261,-0.029950322896157247,0.03532969858869635,0.7127899793063739,0.9299084372591814,0.865861016169289,-0.8585223926495202,0.16215609056794902,0.808652794155188,-0.062461917085673516,-0.7444491767606284,-0.8356242381526461,0.10575163685317883,-0.5484313355256907,-0.41393496982711364,0.7382213944774404,0.13423649304441715,0.08449289170538085,0.15510441348390766,-0.2971907495751743,0.7729063915248556,0.06098049136103788,-0.7577555968254722,0.045664684270925515,0.038358133660082304,0.737087647405543,-0.2739720439912879,-0.8070068425997569,0.8380166964247858,0.8403922542207714,-0.8335329638014668,0.5275073203567603,-0.007258946589418045,0.8849287176924063,0.22072230591003053,0.19168367343674492,-0.7991433643001393,0.6105427942454769,0.15979924493491768,0.08209890561278017,-0.8430859921672516,-0.4361284059069068,-0.5628557068811508,0.8125565774554594,0.663285212967119,0.13358547643030536,-0.7968659377808235,-0.7810104654853729,0.5457402656950872,-0.7699209986674376
L5H2,-0.32451141948641904,0.1617119963092775,0.14855663856906037,0.8955969095403994,0.7963649516862292,0.06722115796772142,0.6540633552720704,0.08151578356412464,0.21538946219379687,0.1829689844784644,0.2060529009905354,0.22084469962929199,-0.22154351803419606,0.0728828610055732,0.0343961321193184,0.1014077024657406,0.1250579019971151,0.2981947442711245,0.1345943261868865,0.16918913976025593,0.028779142512473384,-0.059218766964782565,0.7015129057819652,0.1140252040378258,0.18291172308734704,0.030062602308206288,0.25743623055222764,0.8136842004252846,0.16026285228240905,0.12847623955258894,0.15657407053872063,0.1345841394776682,0.056440826175228234,0.20783773498897168,-0.6106809263585798,0.007118649375202569,0.6404438977412361,0.06188916292589205,0.055797362523257024,0.19729874201997738,0.004204444416803468,0.25203668883594765,0.16108302281635978,0.8432578185538886,0.23184002287618483,-0.07439453042245972,0.15712986464645667,0.1677760505101579,-0.5731733261212631,0.8501548555762461,0.0749580888013229,-0.06758133108456167,0.8315525778004558,-0.024007303035297474,0.12350651621947721,-0.09003604048077098,0.7913031821682254,0.13597849245612517,0.7783054094237436,0.14648504693769512,-0.1155754240495745,0.8461346192740173,1.0,0.870422823541389,0.8520001286171417,0.048996821281436544,0.8218569995353067,0.15290598914317752,0.8475793693258841,0.13024284201516118,0.17185465341071277,0.18529444334558945,0.21044978745424192,0.781024392312073,0.81276412026666,0.03604525178657114,0.25166946011586233,0.018650723348016207,-0.056438651780323576,-0.543954938202372,0.17197154665835737,-0.26331129224667105,0.2332532145510656,0.7922830684962554,-0.02514137848603296,0.7230126463062152,0.06111543619623446,0.1063426455316727,0.7484403188920593,0.27620651843161464,0.12561904183591568,0.7079487938758021,0.1299821605945946,0.8125740805726849,0.8152752629383578,-0.06584019949547817,0.0072195583081790795,0.7062853615771112,0.867204463164493,0.8447469927717416,-0.815959349212877,0.12499148424040597,0.8455920112988481,-0.2567294503831869,-0.7073063261487174,-0.7754304749521991,0.06456059984222463,-0.43656801044303367,-0.316930530113834,0.6764408123830198,0.003931973728846991,0.010390432807861508,0.15865854206478947,-0.3828256827831923,0.7618593528228881,0.17842558118272428,-0.7818463068138904,0.14499670788836314,0.059269138230576154,0.7102181006857095,-0.3002319546122741,-0.7741041687631903,0.8560713695962127,0.7745266431702679,-0.8245473305123975,0.6137192979456816,-0.026145252560067868,0.8745068026232109,0.2674140969175244,0.19597096249855298,-0.7492905284361977,0.6134273769932096,0.18658641179495353,-0.07107314651768293,-0.8325033287035444,-0.41642135416406223,-0.62941524961923,0.8235969850847538,0.5924007936002078,0.09826293229090716,-0.8034744910048895,-0.7886621950632334,0.6612647551589932,-0.7934805416183122
L5H3,-0.25787257193837815,0.2143880289993505,0.1804874947264199,0.9034247233419664,0.7994169463810283,0.1935062859893594,0.7196801593413982,0.15039733107475406,0.3866681011757624,0.3130151846757681,0.4297240730385082,0.17530956760345393,-0.1043751064860271,0.16685030414833438,0.12430117343011654,0.19742051280342376,0.08616825311844574,0.31283350452166175,0.17133188274717104,0.25622987100793565,0.15405564558733215,0.07403812247169918,0.7237268051286362,0.1908977482648641,0.25650450587480766,0.13010477162161185,0.2881637158139214,0.8153850582170336,0.21584648796954833,0.2394996214213128,0.2699717300807791,0.3582098656089839,0.07908714846903545,0.3249273307480879,-0.4775393294781232,-0.04493276282375277,0.8241567065492521,0.12658176354053544,0.27778403353167835,0.23100905387926612,0.18994407220816575,0.08895823289101075,0.1265573980729738,0.8984300584646264,0.3257546449799141,0.09365019855635497,0.1689626329137098,0.18558238539649952,-0.5478506499616709,0.8787130642879247,0.16451760482042294,0.1640175106646594,0.809587531171774,0.07567007000598107,0.06059971104074049,0.02336408472252595,0.746851754748593,0.2722958355163363,0.7593097349750125,0.044799383778064,-0.19951777865016868,0.8169103964924402,0.870422823541389,1.0,0.8973103420542172,0.13343730970866777,0.8572422307671254,0.28380840827402926,0.7998942826782908,0.21072045037692572,0.36825383791087624,0.1944936873843032,0.058077722381083635,0.7823285537159788,0.7765449651415947,0.034343902647760195,0.38573750428069087,0.1848344970504358,-0.006395126230099756,-0.53089032436668,0.21984607368308123,-0.2003835696416986,0.1740260805228732,0.7636126135720308,0.026058371612640473,0.8491527874568824,-0.0020898914488993755,0.15980127899000443,0.744394204755014,0.20074698790414278,0.018390500801000232,0.7329986233128728,0.2722938561445596,0.8824389173672865,0.8932424720930288,-0.09342488920633601,0.0899030750167831,0.7532925651345029,0.8520135725512736,0.8326650989274431,-0.691398832888415,0.23979413514566308,0.7939967124809574,-0.04911312774589402,-0.7271782285851762,-0.7506025815707816,0.2800519177338925,-0.37021998918631405,-0.38764264437744006,0.6906900123974576,0.22069723792969195,0.11518621692187066,0.2428418833097512,-0.28642149788066035,0.7883707931291454,0.03888602075363165,-0.7066897160418608,0.3145827068289655,0.06020381644775337,0.6905032665024082,-0.23094085116228963,-0.7706419805600955,0.8583753671320826,0.7992829966412773,-0.8046047931700523,0.6507352681448721,0.07792968038950411,0.834321933304843,0.3734896107253837,0.21330954734176555,-0.7543907714483067,0.6761077331906794,0.21700416818785653,-0.03621705385901831,-0.7852250349903307,-0.3270648921519385,-0.491840909097866,0.8793603403560386,0.671004399570697,0.133702180253066,-0.7461085700639355,-0.751174634825927,0.6686007994444555,-0.711404503782859
L5H4,-0.2729030497597207,0.3322311958457212,0.20935239592113625,0.8915499006589882,0.814138964176767,0.1462900764128066,0.8031015988186841,0.035990057118667464,0.2858155606618801,0.3446768040311904,0.3952955987482941,0.09428585694123112,-0.18060877838097425,0.1560729467303966,0.2319930993769326,0.14794607378396946,0.0002571556843977209,0.2371737284882634,0.3135429498236581,0.23125017790423594,0.05910149377049309,0.17059065268364598,0.6886981833092036,0.11610980329678422,0.3767818237126678,0.022143617391953436,0.18092015746346454,0.8615260780878093,0.334021747583067,0.024505311272570447,0.2848817891554464,0.2734957393323765,0.0010365372849488123,0.2816215514725007,-0.49649978819666174,0.03799677396209768,0.7328070027372974,0.07866675240984931,0.21948526769274107,0.29670444673306956,0.2528948918137752,0.24877609417028568,0.2260181707328667,0.9320037558083196,0.2233485615627146,0.03827668583325609,0.1330615770646305,0.17068154080984935,-0.5188086662177174,0.8445248585249366,0.2454716708267461,0.2666795811773877,0.7310205081488756,0.1860616062718546,0.09791504773142203,-0.09099937053264742,0.7264071892746479,0.3301054297411926,0.8569293870765762,0.08250883453987254,-0.2502773103298508,0.7952452392725495,0.8520001286171417,0.8973103420542172,1.0,0.057504096437159376,0.8301618317473466,0.260347991282544,0.8763259556785982,0.18491636668588068,0.3591991794268324,0.20749783769725605,0.19715478797883992,0.7419143222168212,0.7636262357126268,0.06451144316787212,0.39660970528637657,0.17748951516560618,0.035464202164161344,-0.50935917468076,0.1638745520914757,-0.1045514588720814,0.26842895080244666,0.7896641224226473,0.10875908917611782,0.87455089577023,0.05505956843784886,0.2216111840462595,0.7458418408906266,0.29772966769324455,0.1591453562786914,0.8396336624904904,0.242143956548569,0.802335770344179,0.9017616884199795,0.1942986752743776,0.20129356786224892,0.785256761532925,0.8235223818021071,0.7913468600113952,-0.7371806714979685,0.2545977173829168,0.8288787991866254,-0.05453981666888685,-0.6620927695280971,-0.6872801709048163,0.19181170326131872,-0.4032361824169158,-0.28305598776628826,0.5680294500385706,0.06015539477283538,0.13750140366638453,0.2447283923191568,-0.24155722891645068,0.8078340848492748,0.13482052574409584,-0.7473752795346876,0.2793589193402397,0.00847106301553683,0.7588862278375605,-0.22271571465904422,-0.711809604049076,0.8521295147853397,0.7946380496401804,-0.7553407300922825,0.6705410741468688,0.09813079027244034,0.850758139398236,0.2865829822012204,0.2589942387960997,-0.7551248519857041,0.6407067511012425,0.20546927032464543,0.014525917682010047,-0.7796738905700965,-0.2605451483235838,-0.490654218425265,0.8729805926556856,0.6311853871173828,0.260990046826334,-0.7494705301044832,-0.7155957307293648,0.7399368068153458,-0.7242061679181584
L5H5,0.21364148706952085,0.28637897052324435,0.4681808717065563,-0.0039189260347365275,0.16460844075728917,0.10817540406358227,0.0639983032112386,0.39522715165273115,-0.020741746734851442,0.19865605255229807,0.07164970382969685,0.5818184644286511,0.27789153078761375,0.16127258639502304,0.12095552896115289,0.3858403581532518,0.13707645305605962,0.1447816305345006,-0.02522164433650494,0.12208270667688165,0.24515015995213366,0.29034332971243343,-0.016731958791300836,0.2327416033295797,0.2670985110459882,0.17124540651653353,0.5061733674801584,0.016079220331809065,0.0074670992565562,0.15970619924441606,-0.009865180189931528,0.04405702814281239,0.21482124185814547,0.18230167027584226,0.03166411196582214,0.1688846571889586,0.014531692941344793,0.3368440682898946,0.3290829396856937,-0.03560681824362334,0.2784745623225031,-0.12265241818852637,0.08488852556205466,0.09768129478895365,0.26332681481576986,-0.006743479395347081,0.375198627794682,0.3148419377537148,-0.040514999972579686,-0.006647283613341696,0.26068483049358215,0.09309558632523356,0.055033827221565544,0.003080031121113037,0.033710119468849754,0.21174842194646268,-0.056245907043009476,0.3313916668758278,0.036452460111147084,0.6995190201316762,-0.0002670993358021278,0.10691689217390439,0.048996821281436544,0.13343730970866777,0.05750409643715938,1.0,0.16677957170901736,0.4107551453048356,-0.07011115938873398,0.501417175035349,0.2762132263252159,0.018078628215911424,-0.00592687157525211,0.23948823057157068,-0.0201004663055161,-0.13903269229851672,-0.03537370821500551,0.27739418180767506,0.5599275084394453,0.12477437658248963,0.2678762174419113,0.45137885468775774,0.14063969895608916,0.12599145513847296,0.208357607124522,0.2093436427172853,-0.2941542098518883,0.27097444477693466,0.287379428801563,0.32334691214986455,-0.03367495949460821,0.07563031586967088,0.6292317926395834,0.1676857138010294,0.17581829076759753,0.1712236056774119,0.5289091464593143,-0.009735226593700668,0.05941250670448448,0.1596566754727305,0.11069080986800799,0.2552911980273225,0.1666805129664499,0.23541734032551845,-0.017089994821270507,0.0479309034903474,0.47689899410492376,0.07466586338676962,-0.006841218944645769,0.2246749780960754,0.3514274543546247,-0.03107907035764259,0.11834813286583802,0.26423748349139003,0.17294707861981579,0.11018476405534841,0.10772608958304367,-0.12781677946662864,0.1523120668467381,-0.12730331121578448,0.04713611893369445,0.04901235843996671,0.09203606316073754,-0.014722453377053274,0.027580019034786653,0.09321491031059785,0.21008191703142198,0.015263790539323674,0.06530364455090328,0.2765869772049396,0.10583128946874844,0.15720382217044726,0.02007009176128578,0.20667666345237903,0.043160936879358035,0.07216498176890156,0.2578534967246234,0.054115317917316316,0.13888649311875226,0.1434656248715568,0.05496314191999912,0.04416167344766117,0.06590360133229146,0.04403639817464565
L5H6,-0.20319734576130688,0.04476486772529161,-0.0669351870876513,0.8339204183699159,0.7312344269865187,0.1647813007724212,0.7354919375829907,0.10309422596526334,0.18943768287822074,0.13667672093476357,0.2136848172734104,0.1435109112456365,-0.29513912976351137,0.07525388524952255,-0.0640784584135464,0.03525628050273769,0.05373531053705904,-0.04714749963281918,0.1451883162227725,0.11323182229208859,-0.03648440156496553,-0.006261978381063614,0.640524393405609,-0.01666939645802217,0.11832449577974782,0.09492370752307644,0.06656515155813283,0.8072566778235186,0.1476186090600077,0.0004150057064788404,0.22313275941854446,0.1502608151746105,0.08117149833294475,0.14039940047886004,-0.6981443720598262,0.03920450853703275,0.6551771047933136,-0.01644290403150844,0.11782912046708517,0.12411273256291776,0.01720313309649032,0.08310253564134693,0.03475377700000098,0.7538023075835927,0.10424452075799107,-0.02331149575406754,0.2647004582642179,0.07288782788185443,-0.7185472992822846,0.8737507444133087,0.015042632837413422,0.04424088828340907,0.8374425723011945,-0.24638700504679692,0.08822442065443407,-0.12851813384678876,0.7979389893194887,0.09851073119855357,0.82861326345759,0.07688951003524558,-0.16482604964189057,0.8427465163464859,0.8218569995353067,0.8572422307671254,0.8301618317473466,0.16677957170901733,1.0,0.18595189189865413,0.7648723551586799,0.009760550468554915,0.10485162515287998,0.12095926159172153,-0.04367042555373967,0.8090304162727296,0.7136706415177779,-0.14936398935615125,0.09198458275997815,0.0669108886103322,0.027695383226429147,-0.7018814490600314,0.05525710820117542,-0.1477618656787032,0.12649331371035052,0.8076905510078661,0.017434275404983733,0.6508001659520127,-0.07253162937811637,-0.009551770557223302,0.7493212061354545,0.13055517965041774,-0.2040994659984874,0.7691598492341729,0.201502848314369,0.8044171597031878,0.8188697922495596,-0.046991237200422774,0.015803234687706495,0.7400171723825409,0.9045539339840658,0.8422441897554371,-0.7894848235610185,0.02089906912099873,0.8014400006271083,-0.10030339027572176,-0.7020675008877624,-0.8593766404417237,0.1110468851629378,-0.4536548551242257,-0.51732123066462,0.8268130130048459,0.25379336742574,-0.021201710410623145,0.17588367152777415,-0.2138051779059012,0.827707664851964,-0.025838851197629256,-0.7575402528268383,0.03159339375528776,0.09461792358065246,0.6362645140446268,-0.2720484567613246,-0.8231252250574462,0.7579844247074704,0.8430502339855339,-0.8433794072139459,0.632584380107391,-0.0015174707796983158,0.8275089295902885,0.1863772269335228,0.22541406476592218,-0.7750601000033627,0.5875756685048812,-0.03583275885765902,-0.02198495905965445,-0.8380688131932037,-0.39985560005024817,-0.40785525961565494,0.8241449361820156,0.5843242264639655,0.14177365453627525,-0.8222999883814759,-0.8450363092688125,0.6747993323965202,-0.7539189064847048
L5H7,0.1255653965948656,0.43566298832716394,0.36651135797654477,0.12747619758650186,0.1203639751750292,0.12412434506780741,0.22307497522799488,-0.13874546685726002,0.10824452343340865,0.11419078447318536,0.4954219903807509,0.35882175909524144,0.23656127893497464,0.1687163991256556,-0.19416091657319706,0.16172913395346736,0.15193548008260682,0.26221629535802365,0.1333480471691949,0.4363806379005248,0.5681031455810683,0.24887822519408911,0.21675367864055545,0.522821833276335,0.05291016402569639,0.6044841010244276,0.33364807462302876,0.10024402687279167,0.49311312252485545,0.3891138401467423,0.5366914511017321,0.22634790382603656,0.1846768525035881,-0.2370217652859153,0.07296761357882456,0.24034933078585322,0.30746672496320643,0.24488833368274593,0.48589774939293334,0.43000143289926374,0.4239064672817606,-0.05133486422858889,0.4709135026455075,0.24159556948388114,0.4405918074876583,0.25365300203852803,0.40137946312624573,0.4208505064883128,0.02860463836259906,0.1257499234578845,0.5268651815218349,0.25007400626955506,0.10553895117994154,0.29163316546646384,0.3888988941338215,-0.0664288904746057,-0.0285116943910019,0.7350206527100619,0.02168899440145416,0.401327759897978,0.3289478740377271,0.11685238283282307,0.15290598914317752,0.2838084082740293,0.26034799128254393,0.4107551453048356,0.1859518918986541,1.0,-0.03417959897053839,0.4992516234803429,0.5730097989347654,0.08079642276093697,-0.052751741099201825,0.04230753877844369,-0.10059491570978617,0.31083497936290533,0.26308042581599933,0.06155603172359333,0.33811569496802013,0.18754033120728553,0.061751922543538985,0.5211522260161011,0.3491834521183182,0.27581597304132155,-0.0345185847652976,0.2389672737177319,0.035052920015669835,-0.16425034611812234,-0.0049128765939297344,0.09013229392893454,-0.020613092303255098,0.1256519837557136,0.30638600708611224,0.2007462173774031,0.11377169192511113,0.04021128430104506,0.2066221543428187,0.44431227121152117,0.0155817902331807,0.13942517819524783,0.03161518607870998,0.22355880830177996,0.11826414115479238,0.22169546607812288,0.03957541028119932,-0.023792288072611613,0.299997754560596,0.0728187507435936,0.11463276775084026,-0.044156516250669145,0.5815570006653892,-0.0009761543919367011,0.5502640179518058,0.33834564737353107,0.13610788871573798,0.001685813229931081,0.20540428342062803,0.10871139808398758,0.3389472731774433,0.17178023752006782,0.3432188942255384,0.031009001103578744,0.17080330186862067,0.1629459831584696,0.0686916914026859,0.1418861284434229,-0.2620759614273939,0.20564976450344238,0.31783737458702727,0.3898260237216845,0.07867148042712038,-0.013812497747551182,-0.06594131144573266,0.34562290871050255,0.01323452542966611,0.3135641406891853,0.26693080166851085,0.062303621155665664,0.43699120537170155,0.3876642525872809,0.038957610151756826,-0.00814934798833911,0.29242302071681514,0.15345412580761186
L5H8,-0.26117034652050036,0.15363536469800987,0.025686190128533494,0.9241897621517658,0.8251607119982701,0.18734442522876546,0.7717766114694056,0.10972102317838836,0.3147010391575315,0.30187281570182417,0.18696769950292236,0.010428789089228485,-0.2329521268314414,0.12984126112023087,0.24151909283754217,0.09138088855796149,0.07795565681702979,0.20931368887902313,0.3205792284422329,0.24084391317109383,-0.026982596885236295,-0.07495192198694899,0.7492036957577354,-0.00948142626256895,0.2723780346493136,-0.16580050339809932,0.20057122583451853,0.7522211253752601,0.2765637190566428,-0.1654750087824057,0.05331389166797841,0.2341506558192553,0.01947944725105391,0.2528338837024335,-0.466499987669337,0.18540443067872342,0.665658818404768,-0.060562781023265816,-0.006964711487013088,0.2637067485740713,-0.09872964240221868,0.2282249872014803,0.18872628308634212,0.8365553623778713,0.09297216551350287,-0.15693234169066678,0.028805001031925234,-0.0075824861416561844,-0.4009599657241472,0.8392150056909727,-0.08665252896370199,-0.023881834976313212,0.7611167131102365,0.035900789141836253,0.042725301277532886,-0.03454521033333753,0.8346592463455986,0.14280455842209883,0.8442447085381367,-0.012985015185789062,-0.32186249126234734,0.8500833789861206,0.847579369325884,0.7998942826782907,0.8763259556785983,-0.070111159388734,0.7648723551586799,-0.03417959897053839,1.0,0.19605789027793508,0.20448423335663654,0.26199379002203665,0.37638548281209155,0.7944193029450355,0.8588887232956173,0.07212869813901317,0.33164408591694844,0.28961710697217635,-0.01864020336075484,-0.5387157154926357,0.20973019114360075,-0.1643472898228188,0.1647540047575193,0.8147190583465298,0.11327260387363121,0.7770576550818035,-0.030371501340043378,0.17571903804055783,0.8425116465240349,0.06579518696100455,0.3085164886599275,0.7285415930906279,0.08573251161367881,0.7311837916423459,0.8856234781795193,0.028646843270198803,-0.0026816434204965855,0.6732233254254685,0.8474137354608623,0.8021975329796344,-0.8246706994776216,0.16841930379968603,0.718541255278825,-0.1411188382687957,-0.7138398141797478,-0.7376780752209694,0.1577100646473082,-0.36595660671208535,-0.2418486903956957,0.5902923398927277,-0.054513246022571876,0.2513002286741228,0.21077654075932567,-0.36465305845236595,0.7381059386857333,0.25610040814266416,-0.7720155609968199,0.30685055572061565,0.02699155552073546,0.7249753363896717,-0.2901743641457398,-0.7392029764316943,0.8826268261381169,0.82899818419157,-0.8079538675519343,0.6803951863373576,0.12320053181628908,0.8477395600628772,0.2903798555388517,0.18522069128251556,-0.7574644858807356,0.6448378441459308,0.3366037757425998,-0.023068537343998167,-0.7874012538551386,-0.3815046004269233,-0.5735543063983687,0.8490295381385373,0.6254397962559141,-0.0007978830859608261,-0.7640071499862031,-0.735886544266748,0.6749583768992458,-0.7410207830786244
