layer,head,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,joy,love,optimism,realization,remorse,sadness,surprise
1,10,0.003353274331155842,0.004069101630077232,-0.003139832055494729,0.007782101167315203,0.006309148264984299,-0.004621848739495782,-0.021729587357330993,-0.0025165226232842786,0.0,-0.042502004811547756,-0.023219573009194305,0.0,-0.06461538461538463,0.0,0.0,0.0,0.004089979550102263,0.0,-0.011428571428571344,0.015444015444015413,0.0,0.004231460911879759,0.010822510822510845
1,11,0.001415962279339933,0.006968641114982632,-0.015261044176706817,0.0,0.00909318511842172,0.00454545454545463,-0.010945273631840835,0.0024986749451048063,-0.008998435054773157,0.0,-0.012900143334925951,0.013104013104013101,0.0,0.0,0.0,0.0,0.004089979550102263,0.0027086590906293395,-0.008181818181818179,0.0,0.0,-0.005986451714540819,0.0
2,0,0.0,0.006968641114982632,0.0,0.006049367704280162,-0.012618296529968487,0.007627118644067843,0.0,-0.00505108483526584,0.0,0.0,-0.009117259552042123,0.004987129987129912,0.0,0.0,0.024656766601288904,0.0025070283743443555,0.0,-0.004137630662020886,0.009438202247191052,0.0025284450063211006,-0.019607843137254832,-0.005986451714540819,0.0
2,1,-0.004734865468841276,0.0,-0.008873818627804675,0.012146181429770364,0.007313789708453089,-0.016666666666666607,-0.010945273631840835,-0.004145595304988481,0.0,0.0,-0.02755215798694055,-0.012870012870012881,0.0,0.005555555555555591,-0.015503875968992165,0.0,-0.0121212121212122,-0.013937282229965153,0.0018604651162791308,0.01785714285714285,0.0,-0.014598540145985495,-0.010660980810234588
2,2,-0.0009541471323574191,0.0029036004645760505,-0.003139832055494729,0.013861867704280162,-0.004503700176576753,0.0,-0.0070237050043898686,0.0,0.0,0.0,-0.016389986824769442,0.0,0.0,0.0,0.015868673050615678,0.0,0.004016064257028051,0.0041665651421749494,-0.004971751412429337,0.0,0.0,0.008402037494092296,-0.010660980810234588
2,3,-0.0023719165085388516,0.006968641114982632,0.0,0.012146181429770364,0.007313789708453089,-0.004621848739495782,-0.010945273631840835,0.007117437722419906,0.0,0.0,-0.003702528297894858,0.0,-0.05037037037037034,0.0,0.0,0.0028848255263349554,0.0,-0.005430734110296709,0.0031818181818182856,-0.0025740025740025874,-0.019607843137254832,-0.005986451714540819,-0.006349206349206327
2,4,0.0,0.0,0.0,0.007782101167315203,0.004532204608074131,-0.004621848739495782,-0.010945273631840835,-0.0025165226232842786,0.0,0.0,-0.012900143334925951,0.0,0.0,0.0,0.0,0.0,0.0,-0.002826441850832029,0.0031818181818182856,0.0,0.0,0.004231460911879759,0.010822510822510845
2,5,0.0004582721707064863,0.0029036004645760505,-0.003139832055494729,0.006049367704280162,0.007313789708453089,-0.004621848739495782,0.0,-0.007117437722420017,0.0,0.0,-0.007459505541346889,-0.00781312285737068,0.0,0.005555555555555591,0.0,0.0028848255263349554,-0.004065040650406582,-0.004137630662020886,-0.004971751412429337,-0.0025740025740025874,0.0,-0.004293688278231067,-0.010660980810234588
2,6,0.0004582721707064863,0.0029036004645760505,0.0,0.004303044174868376,0.004532204608074131,-0.009322033898304993,0.0,0.007117437722419906,-0.008998435054773157,0.01661129568106312,-0.00557413600891854,-0.002844950213371278,0.0,0.0,0.015868673050615678,0.0028848255263349554,0.012121212121212088,-0.002826441850832029,-0.003218390804597626,0.010484927916120546,0.0,-0.0102612927113086,0.008465608465608399
2,7,0.001415962279339933,0.0,0.0031022292763870363,0.012146181429770364,0.006309148264984299,-0.004621848739495782,-0.010945273631840835,0.009285832727458199,-0.008998435054773157,0.0,-0.007459505541346889,0.004987129987129912,0.0,0.005555555555555591,0.015868673050615678,0.0028848255263349554,-0.004065040650406582,0.0013448254783300362,0.0,0.0,0.0,0.0,0.0
2,8,0.00379506641366234,0.0,0.0,0.012146181429770364,-0.008979163988410144,-0.004621848739495782,0.0,-0.0025165226232842786,0.0,-0.003556771545827675,-0.00703933747412,0.004987129987129912,0.0,0.0,0.0,0.0028848255263349554,0.0,0.0013448254783300362,-0.008181818181818179,-0.0025740025740025874,0.0,-0.005986451714540819,0.0
2,9,0.0,0.006968641114982632,-0.003139832055494729,0.010416985814516388,0.002743978769215394,0.01666666666666672,0.0,0.002117373946096235,0.0,0.0034750066827051174,0.00175187131708876,0.004987129987129912,0.0,-0.0056962025316455445,0.024656766601288904,0.0025070283743443555,-0.004065040650406582,0.0,0.014545454545454639,-0.012531328320802004,0.0,-0.0102612927113086,0.0
2,10,0.0,-0.004040843979868369,-0.003139832055494729,0.012146181429770364,0.0,0.007627118644067843,-0.010945273631840835,0.0024986749451048063,0.0,-0.01951349906442129,-0.01100179837088755,0.004987129987129912,0.07,0.005555555555555591,0.03939808481532148,0.0,0.004016064257028051,0.0013448254783300362,0.0031818181818182856,0.015444015444015413,0.0,0.0,0.010822510822510845
2,11,0.0023809352024877217,0.0029036004645760505,-0.003139832055494729,0.006049367704280162,-0.01342665615141958,0.0,0.0,-0.007117437722420017,0.0,-0.003556771545827675,-0.005389002249777564,0.0,0.0,0.0,0.0,0.0,0.0,-0.018026519550909725,-0.004971751412429337,0.012987012987012991,0.0,0.014598540145985384,0.0
3,0,0.006183216571309047,0.006968641114982632,0.005877167205406986,0.0034854198278322923,0.011189039641460674,-0.009322033898304993,-0.0070237050043898686,0.0095908735266651,0.0,-0.023255813953488413,-0.02898550724637683,0.0,-0.06461538461538463,0.0,0.048753152143457545,0.0028848255263349554,-0.004065040650406582,0.002806813782423534,-0.011428571428571344,0.03116883116883118,0.0,-0.014598540145985495,0.015037593984962405
3,1,0.0023809352024877217,0.0,0.0,-0.004236587894175414,0.00909318511842172,-0.004621848739495782,0.0,-0.004593523636455488,0.0,-0.003556771545827675,-0.01449275362318836,0.0,0.0,0.0,0.0,0.0,-0.004065040650406582,-0.0056727183813191084,0.0,-0.01785714285714285,0.0,0.006163828061638288,-0.010660980810234588
3,2,0.004770940634318266,0.0,0.0,0.012146181429770364,0.012618296529968487,0.0,0.0,0.002117373946096235,0.0,0.0,-0.019829435462774048,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056727183813191084,-0.009832402234636772,-0.01785714285714285,0.0,-0.005986451714540819,0.004264392324093813
3,3,0.0,0.004069101630077232,0.0,0.006049367704280162,0.010861318532124797,-0.019105691056910512,-0.010945273631840835,-0.007117437722420017,0.0,0.0,-0.016738863040804297,0.004987129987129912,0.0,-0.0056962025316455445,0.015868673050615678,-0.002869315711677145,0.0,-0.013937282229965153,0.0013407821229051153,0.0,0.0,0.020978642876453013,0.004264392324093813
