rank_index,Query_mean,Query_std,Key_mean,Key_std,Value_mean,Value_std,Attn_Output_mean,Attn_Output_std,FFN_Inter_mean,FFN_Inter_std,FFN_Output_mean,FFN_Output_std
368,0.15856408,0.02553335,0.14306256,0.020020382,0.25805056,0.041942008,0.26421192,0.051014118,0.1597587,0.016416712,0.23201407,0.040591303
369,0.15801503,0.025426596,0.14253207,0.020025121,0.25704548,0.041611634,0.2633485,0.05092323,0.1595396,0.01644034,0.23172684,0.040618505
370,0.15750125,0.025314895,0.14202976,0.019977022,0.2561675,0.041408364,0.2625388,0.050642524,0.15932208,0.016454913,0.23134887,0.04037963
371,0.15696163,0.025236234,0.14150609,0.01996798,0.25556818,0.041371416,0.26164994,0.050469268,0.1590918,0.01641424,0.23101503,0.040378515
372,0.15657409,0.025167398,0.14117783,0.01993829,0.25475118,0.04140469,0.26077783,0.0505963,0.15891013,0.01644475,0.23074935,0.040345803
373,0.1559412,0.025045907,0.14075772,0.01978388,0.2539342,0.04106634,0.26009014,0.050500296,0.1586749,0.016415995,0.23038596,0.040179286
374,0.15524752,0.024899771,0.14024527,0.019672832,0.25313392,0.04095062,0.25928742,0.05032744,0.15840633,0.016370878,0.23007996,0.040155146
375,0.15480796,0.024829593,0.13987963,0.019704241,0.25249338,0.040932868,0.25859624,0.05021612,0.15826382,0.016368503,0.22983213,0.040184375
376,0.15437257,0.024820412,0.13934438,0.019703977,0.25150663,0.040784564,0.25777858,0.050235845,0.15802653,0.01631006,0.22951977,0.040078975
377,0.15379412,0.024664333,0.138924,0.019739537,0.25077677,0.040780373,0.2571697,0.05002738,0.15781869,0.016301665,0.22925429,0.039934006
378,0.15342382,0.024667922,0.1383059,0.019679857,0.24970222,0.04036453,0.2561754,0.0498671,0.15756364,0.016274985,0.22890802,0.039903373
379,0.1527643,0.02457212,0.13782348,0.019562338,0.24885271,0.040176973,0.25530076,0.04976647,0.1574028,0.016230263,0.2286523,0.039784197
380,0.15215899,0.024414817,0.13737634,0.019503387,0.24812557,0.040127024,0.25435266,0.049331535,0.15718628,0.01621569,0.22835343,0.03977497
381,0.15176687,0.024420846,0.13695325,0.019371802,0.2474954,0.04022567,0.2537092,0.049179513,0.15701115,0.016243322,0.22799629,0.039731327
382,0.15125476,0.024271157,0.13642716,0.019273147,0.24668248,0.03985236,0.2527174,0.049021088,0.1567821,0.016212141,0.22768195,0.03959199
383,0.15072997,0.024189718,0.13587093,0.019118208,0.24591412,0.039709345,0.2520604,0.048900392,0.15657307,0.016146898,0.22735433,0.039524123
384,0.15015994,0.024159068,0.13550179,0.019087758,0.24504787,0.039598856,0.2513021,0.04892035,0.15639745,0.016136942,0.22701861,0.03940916
385,0.14968993,0.02414878,0.1350017,0.019055586,0.244299,0.039523065,0.2504598,0.048672874,0.15610309,0.016110513,0.22669603,0.03931638
386,0.14919761,0.024087653,0.13452345,0.018985294,0.24361384,0.03942215,0.24972689,0.048455253,0.15593334,0.01609636,0.22640622,0.039251387
387,0.14864214,0.023944968,0.13416274,0.019093007,0.24285723,0.039397147,0.24897963,0.04826039,0.15571304,0.016101593,0.22602274,0.03925656
388,0.14823604,0.023813805,0.13371696,0.018921742,0.24185051,0.039220378,0.24817283,0.04836309,0.1554889,0.016085373,0.22575913,0.039224654
389,0.1477637,0.02373478,0.13330166,0.018798245,0.24108732,0.038997583,0.24745476,0.048052274,0.15528357,0.01604917,0.22539599,0.03907296
390,0.14717662,0.023672428,0.13292111,0.018744145,0.24026184,0.038970087,0.24669258,0.048079293,0.15506099,0.016069673,0.22509907,0.039038878
391,0.14657937,0.023625093,0.13239221,0.018816844,0.23944694,0.0388035,0.24580012,0.04790366,0.15488474,0.016091494,0.22484696,0.038972344
392,0.14597861,0.023520323,0.13187891,0.018671947,0.238681,0.038696017,0.24492736,0.047794633,0.15464434,0.016032299,0.2245418,0.038929492
393,0.14553644,0.023429288,0.13135771,0.018616332,0.23788469,0.03843595,0.24420522,0.047593113,0.15442158,0.015988572,0.22427154,0.038889837
394,0.14509,0.023362916,0.13095176,0.018673075,0.23715602,0.038294364,0.24351259,0.047597513,0.15421681,0.015935604,0.22393416,0.038816463
395,0.14467297,0.023285791,0.1304843,0.01856035,0.23644453,0.038237117,0.24265164,0.04744724,0.15400481,0.01591431,0.22355157,0.038709022
396,0.14400159,0.023215495,0.12999009,0.018463708,0.23559831,0.03807059,0.24202578,0.04723371,0.15385483,0.015884204,0.22329886,0.03871665
397,0.14363225,0.023065027,0.12950973,0.018390136,0.23490576,0.037923686,0.24116112,0.047021445,0.15358369,0.015851073,0.22301131,0.038659923
398,0.14321496,0.023087109,0.12906566,0.018374275,0.23419337,0.037771102,0.24048656,0.047022026,0.15341096,0.015871825,0.22264348,0.038567554
399,0.14264324,0.022928217,0.12872787,0.018396813,0.23336047,0.03766969,0.2396044,0.046831716,0.15320784,0.015901985,0.22236723,0.03841611
400,0.14211449,0.022930361,0.12816466,0.018342206,0.23271982,0.037426632,0.23873007,0.046496168,0.15305056,0.015857464,0.22199456,0.03833666
401,0.14156204,0.022688717,0.12780176,0.018245716,0.23193622,0.037275486,0.23795371,0.046382364,0.15283643,0.01588991,0.22178169,0.03840442
402,0.1411455,0.022602273,0.1274092,0.018264368,0.23105343,0.037182316,0.23713212,0.04638879,0.1526278,0.015836023,0.22150624,0.038274318
403,0.14057858,0.022533456,0.12694167,0.018232929,0.23027395,0.03709561,0.2364173,0.04628968,0.15239756,0.015778905,0.22122823,0.038133133
404,0.14015873,0.022450296,0.12636083,0.018117735,0.22970498,0.03710695,0.2356624,0.046044715,0.15216397,0.01577666,0.22087447,0.037974443
405,0.13970861,0.022378102,0.12596254,0.018018747,0.22877519,0.037012838,0.2347136,0.045975972,0.15196608,0.015781265,0.22059578,0.037929207
406,0.13910879,0.02218403,0.12554573,0.018068336,0.2280872,0.03697904,0.2339958,0.04598314,0.15172602,0.015746674,0.2202997,0.037837375
407,0.13853301,0.02211433,0.1251509,0.018062355,0.22718674,0.036858536,0.23334469,0.045828104,0.151522,0.015644604,0.21995951,0.03779386
408,0.13804589,0.02195252,0.12467209,0.01796743,0.22640042,0.036706455,0.23265831,0.045882195,0.15134977,0.015675338,0.21960294,0.037584003
409,0.13744323,0.022005936,0.12423614,0.018016262,0.22551918,0.03660015,0.23177381,0.045406204,0.15113267,0.015674328,0.21927728,0.03747592
410,0.13701184,0.021933237,0.123747714,0.017923366,0.22468866,0.03640057,0.23099492,0.045447066,0.1509407,0.015683753,0.21898164,0.037507568
411,0.13657223,0.021784808,0.12340167,0.017841276,0.22358073,0.03624015,0.23017643,0.045329306,0.15068898,0.015588115,0.21869057,0.037412915
412,0.13609959,0.02179821,0.12272209,0.017758017,0.22301787,0.036230728,0.22943664,0.045267757,0.15048023,0.015587619,0.21847348,0.037407413
413,0.13554724,0.02165269,0.122388445,0.01768354,0.22241016,0.036126778,0.22842532,0.04488913,0.15030296,0.015559128,0.21817686,0.037271313
414,0.1350849,0.021590184,0.121923506,0.017603466,0.22158402,0.03586651,0.22778721,0.044774372,0.1501254,0.015550965,0.21784659,0.037298393
415,0.13465045,0.02155997,0.12147645,0.017554453,0.22090672,0.035918288,0.2269694,0.04463648,0.15000442,0.015557456,0.21751426,0.037283864
416,0.13420837,0.021550657,0.12106532,0.017455906,0.2202987,0.03589237,0.22613819,0.044511516,0.14976917,0.0155000985,0.21720369,0.037151396
417,0.13358809,0.02152206,0.12048677,0.01747214,0.21962167,0.035794113,0.22543967,0.044309236,0.14951043,0.015503317,0.21683209,0.037110265
418,0.13327375,0.021500017,0.120066814,0.017335381,0.21876782,0.035465218,0.22469245,0.044068143,0.14931406,0.015463207,0.21662337,0.037070796
419,0.1327719,0.021356102,0.11966624,0.017371045,0.21803874,0.03556421,0.22396846,0.04380484,0.14903857,0.015344596,0.21627025,0.036922373
420,0.13228755,0.021307208,0.11924154,0.017322375,0.21724015,0.0354209,0.22319794,0.043785516,0.14883186,0.015311372,0.21597607,0.036814168
421,0.13182642,0.02115906,0.11880165,0.017222442,0.21650355,0.03501065,0.22237678,0.043743473,0.14867531,0.01534579,0.21564986,0.036872894
422,0.13128215,0.021165023,0.11837996,0.01717324,0.21583718,0.034834027,0.2215842,0.04366775,0.14845121,0.015392658,0.21534242,0.03686293
423,0.13079566,0.02118527,0.11795181,0.017184611,0.21502459,0.034902465,0.22077881,0.0433394,0.14827411,0.015351972,0.2149638,0.03671011
424,0.13025913,0.021093069,0.11749477,0.016992528,0.21435295,0.034748346,0.22005598,0.043409687,0.14803588,0.015337076,0.21476847,0.0367102
425,0.12989192,0.021013854,0.117165685,0.016962936,0.21356128,0.034816302,0.21929795,0.043015793,0.14786084,0.015287456,0.21447963,0.03662122
426,0.12928057,0.02086626,0.11667645,0.01689379,0.21289088,0.034732364,0.21851347,0.042794008,0.14761528,0.015289304,0.21418075,0.036621675
427,0.12896319,0.020825842,0.11623945,0.016893258,0.21201062,0.034617566,0.21790446,0.04280986,0.14741421,0.015263988,0.21381742,0.0364648
428,0.12852967,0.020793092,0.115861155,0.01681897,0.21148674,0.034408662,0.2170341,0.042737253,0.14718793,0.015293688,0.21349688,0.03644651
429,0.12808673,0.020725233,0.11546761,0.016749097,0.2107805,0.034297448,0.21639746,0.04261443,0.14699258,0.01529848,0.21317513,0.036416404
430,0.12755682,0.020618549,0.115059994,0.016702821,0.21002437,0.03430576,0.21564299,0.042352572,0.14680974,0.01529966,0.2129622,0.036400057
431,0.12708981,0.020626558,0.11451023,0.016732229,0.20903224,0.0340308,0.21470694,0.041952845,0.1466417,0.015247407,0.21266459,0.036286227
432,0.12657349,0.020494226,0.11415229,0.01664014,0.20847093,0.034005407,0.21391492,0.04179899,0.14647064,0.015264895,0.21238594,0.03626586
433,0.1262336,0.020456247,0.113764666,0.016565813,0.20780027,0.03373739,0.2131088,0.041622087,0.14622252,0.015154788,0.2121095,0.036254413
434,0.1257695,0.020384975,0.11332062,0.016468799,0.20693475,0.0334632,0.21237756,0.04174875,0.14605576,0.015176532,0.21179752,0.036093958
435,0.12531598,0.020320542,0.112808555,0.01632234,0.20620692,0.03344398,0.21163546,0.04159184,0.14587565,0.015145161,0.21152484,0.03607436
436,0.12479345,0.02032412,0.1125227,0.016353082,0.2054451,0.03347241,0.2109142,0.041526146,0.14562371,0.015183357,0.21127717,0.03603957
437,0.12443579,0.02020283,0.1120905,0.016382089,0.20470388,0.033474777,0.20997591,0.041448914,0.14539164,0.015128009,0.21096654,0.03593952
438,0.12393088,0.020117477,0.1116601,0.016284365,0.20402831,0.033453032,0.20908977,0.041236263,0.14515825,0.015107019,0.21058464,0.03585552
439,0.123404495,0.020102194,0.11123604,0.016150745,0.20322102,0.033367477,0.20839484,0.04110697,0.14497255,0.015116419,0.21022223,0.035808876
440,0.12290589,0.020014409,0.11088597,0.016145002,0.20258711,0.03328413,0.20780088,0.040862586,0.14479253,0.015071964,0.20998792,0.03577058
441,0.122365266,0.01987255,0.11043926,0.016098397,0.20174263,0.0332314,0.20688649,0.040497836,0.1446359,0.01506118,0.20965745,0.035668258
442,0.12191189,0.019663563,0.10990834,0.016012214,0.20113404,0.033126216,0.20613621,0.040581085,0.14444153,0.01502693,0.20938468,0.035561025
443,0.1214191,0.019567331,0.10946557,0.015985858,0.2002969,0.03298356,0.2051429,0.040080827,0.14420988,0.015023588,0.2090248,0.035484776
444,0.120882206,0.01943213,0.109051555,0.0158642,0.19968687,0.032720234,0.20454925,0.04016296,0.14398642,0.015006931,0.2087623,0.03544987
445,0.12045029,0.019431863,0.10868281,0.015868025,0.19896002,0.032713536,0.20376442,0.040111125,0.1437638,0.014929962,0.20850943,0.03547328
446,0.120075464,0.019354267,0.10831273,0.015824823,0.19818299,0.032468606,0.20288348,0.039759796,0.14358635,0.01489792,0.20820136,0.035306774
447,0.11962223,0.019239679,0.107815124,0.015776418,0.19769348,0.032472827,0.20223491,0.039633464,0.14335467,0.0148780905,0.20796621,0.035268035
448,0.119155146,0.019129442,0.10752832,0.015704598,0.19684176,0.032183934,0.20162606,0.039713718,0.1431513,0.01493957,0.20769984,0.035305616
449,0.118786566,0.019050147,0.106921494,0.015684959,0.1960253,0.03200342,0.2009306,0.03943731,0.14297104,0.014954287,0.20743375,0.03517948
450,0.118186645,0.019102538,0.10660113,0.015572736,0.19532819,0.031973597,0.20000996,0.03918753,0.14276142,0.0149308685,0.20710926,0.03518288
451,0.11769622,0.019003436,0.10615051,0.015534211,0.19462347,0.031662676,0.1993692,0.0390981,0.14255776,0.014973182,0.20668356,0.035120886
452,0.11716696,0.018971274,0.10574937,0.015490367,0.1940813,0.031626143,0.19870406,0.03892964,0.14236045,0.01493377,0.20640188,0.034880158
453,0.116797626,0.018958474,0.10533819,0.015372876,0.19307292,0.031407908,0.1980555,0.038936764,0.14217506,0.01496206,0.20605056,0.034857072
454,0.11633962,0.018852795,0.105005585,0.015352661,0.19259095,0.03152421,0.19719619,0.038537428,0.14196192,0.014871023,0.20579709,0.03483075
455,0.11582192,0.018653013,0.10455788,0.015190329,0.1919579,0.031439617,0.19650434,0.03837471,0.14176197,0.01485621,0.20557797,0.034740597
456,0.11541576,0.018627135,0.10418987,0.015181803,0.19102873,0.031133864,0.19556892,0.03836756,0.14160053,0.014836791,0.20520942,0.03476392
457,0.11495087,0.018637206,0.10371477,0.015158357,0.19049563,0.031144405,0.19473946,0.038149964,0.14135247,0.014860819,0.20488471,0.034693062
458,0.11455212,0.018594746,0.10331472,0.015108334,0.18964314,0.030970939,0.19407356,0.037846994,0.14114274,0.014732332,0.20468444,0.03465203
459,0.114027105,0.018469842,0.102912396,0.015089183,0.18886937,0.030736784,0.19322817,0.037868075,0.14096402,0.014713315,0.20436375,0.034625042
460,0.113488846,0.018360207,0.10254822,0.015014945,0.18821609,0.030774005,0.19248414,0.037741605,0.14075384,0.014735688,0.20403636,0.03441363
461,0.11314267,0.018243209,0.102134235,0.01496205,0.18745054,0.030566052,0.19181605,0.037573114,0.14057222,0.014665788,0.2037453,0.03429803
462,0.11268576,0.018314876,0.10163367,0.014956446,0.18665914,0.030508114,0.19092707,0.037310995,0.1403775,0.014683534,0.20352626,0.0342878
463,0.11216899,0.018181462,0.10123605,0.01490884,0.18602218,0.030369552,0.19033426,0.037153434,0.14019455,0.014667459,0.20318778,0.03418849
464,0.111852586,0.018200822,0.10088331,0.014820591,0.18531738,0.030248435,0.18942605,0.037045877,0.13997953,0.014642734,0.20290123,0.034165986
465,0.111391984,0.017982738,0.1005233,0.014809961,0.1846069,0.030308895,0.1887846,0.03672808,0.13976248,0.014537749,0.20264922,0.034121584
466,0.11091945,0.017919157,0.10018664,0.01477333,0.18394035,0.030029437,0.18802823,0.03659244,0.13960524,0.014540272,0.20236939,0.03412697
467,0.11046773,0.017904164,0.099781305,0.014635,0.18330918,0.0299367,0.18726237,0.03640013,0.1394007,0.014552089,0.20195109,0.03397103
468,0.10999546,0.017817518,0.09935231,0.014608225,0.18266098,0.02991535,0.1863352,0.036226228,0.13917725,0.014564578,0.20171438,0.03394062
469,0.10953,0.01767324,0.098830014,0.014653684,0.18190427,0.029648706,0.18575312,0.036261287,0.1389762,0.014524734,0.20144396,0.033782776
470,0.109131135,0.017527452,0.09845081,0.014635303,0.1813444,0.02971971,0.1851568,0.03622597,0.13881944,0.014490841,0.20119281,0.033793528
471,0.10866735,0.017493352,0.09799691,0.014422357,0.18052123,0.029217277,0.18448989,0.03595411,0.13857968,0.014452591,0.20090413,0.033690017
472,0.108249806,0.017455364,0.09761178,0.014343238,0.1797502,0.029161828,0.1837223,0.036084004,0.13837788,0.014417659,0.20058745,0.033712156
473,0.10775509,0.017353375,0.09716087,0.01420277,0.17912145,0.028928384,0.18307626,0.035908338,0.13815777,0.014408191,0.20026773,0.033654656
474,0.10730383,0.017267112,0.09668388,0.014306294,0.17846596,0.028906003,0.1822021,0.03571564,0.1380097,0.014396546,0.20003422,0.03359447
475,0.106878065,0.017238062,0.09629202,0.0142352395,0.1777721,0.02875154,0.18151216,0.03529302,0.13783227,0.014430543,0.19979338,0.033558924
476,0.106388815,0.017198328,0.09594924,0.0142024,0.17695057,0.028582038,0.18078391,0.03521785,0.13763292,0.014433248,0.19950585,0.03354983
477,0.105888315,0.017122885,0.09556281,0.014218154,0.17620824,0.028685665,0.18012191,0.035187654,0.13743182,0.014462924,0.19923775,0.033371102
478,0.10542676,0.016948614,0.095216714,0.014169458,0.1753617,0.028469848,0.17929499,0.035080396,0.13721196,0.014352023,0.19893025,0.033308722
479,0.10502479,0.016915761,0.09469155,0.014132006,0.17470057,0.028365867,0.1784491,0.034585487,0.13693686,0.014259105,0.19858956,0.033117015
480,0.10452616,0.01676524,0.0943045,0.014028047,0.17391974,0.028376672,0.17775033,0.034472656,0.1367829,0.014276917,0.19835138,0.03310812
481,0.10413021,0.016746072,0.09389163,0.013970158,0.17336641,0.028135916,0.1769789,0.03449287,0.13660371,0.01424298,0.1980642,0.03301511
482,0.10373046,0.01661572,0.093549766,0.013930643,0.17264567,0.028147178,0.17625831,0.034338083,0.13643147,0.014215822,0.19777684,0.032989964
483,0.10329167,0.01655974,0.09321422,0.013856747,0.1718462,0.028057158,0.17556298,0.03423356,0.13620332,0.014215773,0.19755018,0.03291803
484,0.102758884,0.016506158,0.09281081,0.013848263,0.17102496,0.028158778,0.17480965,0.03401391,0.13602109,0.01421687,0.19716664,0.03274324
485,0.10234391,0.016444746,0.09239692,0.013848553,0.17049766,0.02794683,0.17422198,0.03393813,0.13584171,0.0142495725,0.19687347,0.03271275
486,0.101840824,0.016303936,0.09195206,0.01373818,0.16979782,0.027866835,0.17356996,0.033804797,0.135655,0.014216058,0.1965123,0.032694172
487,0.101474784,0.016360987,0.091587685,0.013729735,0.16927357,0.02776691,0.17301066,0.03384403,0.13544483,0.014167545,0.19617914,0.032482456
488,0.10096828,0.01621926,0.091087185,0.013525037,0.1683594,0.027643872,0.17213355,0.033383176,0.13526793,0.014156885,0.1958953,0.03240447
489,0.100613214,0.016129086,0.09086805,0.0135059105,0.16767734,0.027460374,0.17140861,0.03326736,0.13500895,0.014144136,0.19560404,0.032313064
490,0.10020328,0.016165694,0.09050753,0.01351607,0.16713749,0.027525691,0.17066377,0.033242065,0.13484265,0.014077068,0.19533396,0.03221733
491,0.09976664,0.016207296,0.090076454,0.013426698,0.16635993,0.027124742,0.16995366,0.03280846,0.13464718,0.014089573,0.19501232,0.03212149
492,0.09932459,0.01607602,0.089625925,0.013366632,0.16568379,0.027045846,0.16929252,0.0326414,0.1344582,0.014069409,0.19471855,0.032156207
493,0.09895319,0.016000198,0.08920133,0.013287135,0.16489805,0.026855228,0.16861479,0.032391053,0.1342595,0.014006372,0.19448549,0.032092564
494,0.09850419,0.01588967,0.08886772,0.013296506,0.16417243,0.02674221,0.16791046,0.03244493,0.13405596,0.014033385,0.1941828,0.03204176
495,0.098154314,0.015808733,0.088468075,0.013178096,0.1635026,0.026533032,0.16713206,0.032183688,0.13388121,0.014036852,0.19389284,0.031941697
496,0.09772701,0.01580398,0.08798196,0.013224496,0.16287719,0.026438806,0.16647008,0.03209037,0.13372122,0.014024238,0.19361645,0.031908337
497,0.0973242,0.015762214,0.08767003,0.013166407,0.16224341,0.026373204,0.1657302,0.032117587,0.1334786,0.014050426,0.19337954,0.031831693
498,0.096780635,0.01562707,0.08722768,0.01304116,0.16163151,0.026309475,0.16520303,0.03198243,0.13327372,0.014022817,0.19319808,0.03176911
499,0.09640936,0.015507209,0.08694669,0.013005329,0.1607878,0.026216764,0.16437317,0.032031998,0.13304879,0.014073816,0.19291456,0.03175911
500,0.095944725,0.0154359825,0.08660433,0.013005819,0.16009568,0.026049528,0.16373686,0.031755295,0.13289215,0.014018973,0.19248565,0.031637583
501,0.09554576,0.015317705,0.086149395,0.013010059,0.15944895,0.025965367,0.16299336,0.031451184,0.13269591,0.014038747,0.19221263,0.0315748
502,0.09505573,0.015243761,0.08577914,0.012923959,0.15895687,0.025978526,0.16190563,0.031003445,0.13247521,0.014020968,0.19186182,0.03151389
503,0.09466928,0.015251026,0.08544198,0.012916092,0.1582701,0.025954565,0.16131876,0.030842802,0.1323257,0.013988291,0.19166987,0.031478036
504,0.09422595,0.015250945,0.0850318,0.012842276,0.15754709,0.025708098,0.16056673,0.030750494,0.13213484,0.0139219845,0.19134735,0.03132024
505,0.09370304,0.015153822,0.08466796,0.012754139,0.15691912,0.025642652,0.15991573,0.03078282,0.13188596,0.013861672,0.19107205,0.031271942
506,0.093357354,0.015130486,0.08429917,0.012740642,0.15636665,0.025464652,0.15920743,0.030837748,0.13171048,0.013842114,0.19074376,0.03117863
507,0.0928295,0.014922491,0.0838393,0.012613561,0.15574747,0.025441637,0.15860826,0.0307952,0.1314265,0.013802778,0.19049352,0.03116415
508,0.09240664,0.01488477,0.083503745,0.012592718,0.15492369,0.025278917,0.15788443,0.030617407,0.13123067,0.013799358,0.1902272,0.031075409
509,0.09207812,0.014831967,0.08304777,0.012504561,0.15416951,0.025119975,0.15719688,0.03041965,0.13108133,0.013779681,0.18992747,0.031001994
510,0.09168469,0.014882464,0.08263789,0.012409839,0.15343593,0.025008285,0.15646055,0.030144664,0.13089299,0.013677759,0.1896159,0.030978253
511,0.09125725,0.014824672,0.08218228,0.012438498,0.15288441,0.025012618,0.15564577,0.029823389,0.13071953,0.013687834,0.18937413,0.030910127
512,0.09076628,0.0147216385,0.08181656,0.012390427,0.15232207,0.024930855,0.15517221,0.029755848,0.13053797,0.013649614,0.18902619,0.030931087
513,0.090426445,0.014642879,0.0815287,0.012325707,0.15162684,0.024869949,0.1543485,0.029564053,0.13031413,0.013631077,0.18877886,0.030844288
514,0.08997429,0.014593542,0.08110688,0.012342327,0.1509762,0.024671761,0.15362607,0.029414723,0.1301577,0.013628128,0.18838648,0.030662177
515,0.0895932,0.014568661,0.08076386,0.012277563,0.1502511,0.024548344,0.15291196,0.029324658,0.12995856,0.013590505,0.1881718,0.030652262
516,0.08923468,0.014439076,0.080386646,0.012155124,0.14948784,0.024567753,0.15219174,0.02936175,0.12976356,0.013611061,0.1878732,0.030380784
517,0.08865434,0.014267409,0.08003224,0.012149501,0.14890599,0.024371821,0.15156199,0.029095842,0.12956828,0.013588542,0.18759848,0.030442344
518,0.08825485,0.014312452,0.07963271,0.012113968,0.1483374,0.024315244,0.15071186,0.028931513,0.12938999,0.013583245,0.18722373,0.030256597
519,0.08784777,0.014233553,0.07923236,0.0119349025,0.14766903,0.024262687,0.1503345,0.02895455,0.12916936,0.01353142,0.18690987,0.03018607
520,0.08747303,0.014129713,0.078816466,0.011864228,0.14702383,0.02412791,0.14954413,0.028699571,0.12895761,0.013538439,0.18669927,0.030212106
521,0.08707415,0.014018097,0.07851311,0.01188797,0.14627144,0.024223942,0.14885318,0.028662547,0.12873682,0.013518539,0.1864456,0.030123685
522,0.08663275,0.013985623,0.07814395,0.011853656,0.14532603,0.02375636,0.14817956,0.028477646,0.12849502,0.013523295,0.1860405,0.029987834
523,0.08621829,0.013804491,0.0777862,0.011823554,0.14467841,0.023694053,0.14759792,0.028491173,0.12831429,0.013518854,0.18572967,0.029874632
524,0.08576562,0.013768897,0.077386595,0.011729625,0.14421006,0.02370889,0.14683299,0.028173747,0.12814686,0.013491327,0.18550622,0.029802341
525,0.085300215,0.013703031,0.076999046,0.0116466265,0.14348897,0.023500742,0.14620702,0.028052723,0.12796639,0.013521546,0.18516397,0.029703991
526,0.0849139,0.013692144,0.07661487,0.011587274,0.14291523,0.023442632,0.14543937,0.027891498,0.12775306,0.0134606045,0.18493862,0.029711472
527,0.08462125,0.013660561,0.07625922,0.011541644,0.14223431,0.023178989,0.14474201,0.027627448,0.12757957,0.013436326,0.18458338,0.029595232
528,0.08408854,0.013580558,0.07585251,0.011496812,0.14167072,0.022989968,0.14409842,0.027437413,0.12741162,0.013438182,0.18428336,0.029470574
529,0.083744965,0.013578983,0.075500794,0.011449952,0.14088313,0.022879004,0.1433891,0.027274584,0.12715442,0.013431062,0.18396993,0.02946556
530,0.08338144,0.013488426,0.07513156,0.011332112,0.14029919,0.022954123,0.14281473,0.02717929,0.12695564,0.013382289,0.18367922,0.02939053
531,0.08294485,0.013488953,0.07486091,0.011275832,0.13965206,0.022784626,0.14203016,0.027037343,0.12673864,0.013366063,0.18348384,0.029346006
532,0.08261911,0.013422948,0.07440124,0.011347283,0.13911636,0.022817256,0.14127293,0.026854884,0.12656146,0.013343868,0.18318707,0.029332398
533,0.082176365,0.013365338,0.07403458,0.011290565,0.13837704,0.022483794,0.14043874,0.026684254,0.12643287,0.0133289285,0.18285501,0.029171664
534,0.08178993,0.013415418,0.073659904,0.0112546515,0.13766721,0.022451205,0.13985096,0.026685083,0.12624916,0.013338169,0.18257974,0.029007459
535,0.08134994,0.0133318575,0.0731963,0.011155936,0.13703217,0.022530835,0.13933338,0.026616838,0.12602611,0.013260778,0.18224925,0.02901567
536,0.08083758,0.013228276,0.07292307,0.011219232,0.13642614,0.022405796,0.13859822,0.026305359,0.12583934,0.0133076925,0.18191166,0.028905932
537,0.08050262,0.013153006,0.0725632,0.0111368885,0.13561803,0.022288762,0.1380366,0.02610855,0.12560308,0.013178346,0.18165374,0.028841307
538,0.08004309,0.013023338,0.07223639,0.011109987,0.13506944,0.02215695,0.1371662,0.026129574,0.12547405,0.013131415,0.18137504,0.028715417
539,0.07953501,0.012963506,0.071745135,0.011028069,0.13451998,0.022079602,0.13634758,0.025741851,0.12524381,0.013153646,0.18107061,0.028608683
540,0.079191886,0.012957524,0.07138052,0.011025718,0.13387336,0.022030057,0.13571744,0.02582898,0.12503396,0.0131496135,0.1808772,0.028530035
541,0.07881699,0.012885266,0.07097981,0.011011663,0.13317074,0.021957489,0.13529561,0.02571431,0.12480566,0.013098849,0.18059468,0.028523197
542,0.07836002,0.012830306,0.07066247,0.010960087,0.13250281,0.021883236,0.13463841,0.025457066,0.124607526,0.013051562,0.18032098,0.028478393
543,0.078002214,0.012747619,0.07036568,0.010931725,0.13197906,0.021747326,0.13387339,0.02514445,0.124372326,0.013041088,0.17999005,0.02841554
544,0.07756201,0.012607554,0.069893636,0.010850197,0.13109846,0.02161704,0.13316463,0.0250762,0.12420994,0.013040358,0.17969894,0.028249191
545,0.077153474,0.012507067,0.06956959,0.010805152,0.13031705,0.021392254,0.13240021,0.024979837,0.12407654,0.0130597325,0.17942236,0.028179819
546,0.07678043,0.012416916,0.06924403,0.010760474,0.12978454,0.021315563,0.13160264,0.024706565,0.123866834,0.013032927,0.17914474,0.028120197
547,0.07646032,0.0124522,0.06879338,0.0107582575,0.12928875,0.021362986,0.131067,0.024813766,0.1236737,0.013001338,0.17880426,0.027930072
548,0.075858176,0.0123267155,0.06835526,0.010585027,0.12862663,0.021225946,0.13037181,0.024505395,0.12337279,0.012968959,0.17850704,0.027769428
549,0.07555514,0.012304047,0.06806469,0.010538214,0.12796155,0.021098355,0.12966514,0.024280788,0.12322459,0.013010425,0.17822827,0.027706612
550,0.07515093,0.012201827,0.067787945,0.010559417,0.1275037,0.020998903,0.1291026,0.02430063,0.123044886,0.012982344,0.17787701,0.027632276
551,0.07472538,0.012123976,0.067471184,0.010550383,0.12687702,0.02090057,0.12857263,0.024219254,0.12288938,0.0129977325,0.17758466,0.027484506
552,0.07436995,0.012124503,0.06712306,0.010441541,0.12626806,0.020829726,0.12777384,0.024175601,0.12266693,0.0129969,0.17732616,0.02743714
553,0.07399205,0.012120343,0.06672753,0.010307844,0.12557326,0.020656453,0.12696184,0.023947109,0.12248259,0.012955034,0.17696725,0.027348226
554,0.07346579,0.011980661,0.06644078,0.010238473,0.124963604,0.020592226,0.126144,0.023627525,0.122250535,0.012920626,0.1766807,0.027341817
